Payment_ID,Order_ID,Payment_Method,Payment_Status,Amount
910,64805,Cash,Success,4381
911,27137,UPI,Success,3350
912,3238,NetBanking,Pending,-100
913,71393,NetBanking,Success,384
914,23316,CARD,Pending,2561
915,27513,Card,Pending,4202
916,79574,Card,Pending,4002
917,8552,Card,Success,0
918,83848,Card,Success,3098
919,22783,Card,Pending,2003
920,37488,NetBanking,Success,0
921,36777,NetBanking,Pending,982
922,21343,Card,Success,-100
923,89108,Card,Success,3280
924,88050,Cash,FAILED,0
925,68136,Card,Success,2087
926,13044,Card,FAILED,3968
927,70613,upi,FAILED,0
928,13550,Card,Success,-100
929,86604,UPI,Success,-100
930,85786,Card,FAILED,0
931,63529,Cash,Success,4860
932,97200,UPI,FAILED,3132
933,12374,CARD,FAILED,-100
934,90999,Card,FAILED,947
935,18692,Cash,FAILED,2061
936,20286,Card,Success,0
937,79546,UPI,FAILED,-100
938,40897,CARD,FAILED,-100
939,42812,NetBanking,Pending,267
940,18714,Card,Success,3479
941,4266,Cash,FAILED,2705
942,24910,UPI,FAILED,766
943,95284,NetBanking,FAILED,332
944,35093,UPI,Success,-100
945,34725,Card,Success,1888
946,11781,Card,Success,128
947,62352,,Pending,1331
948,69092,upi,FAILED,4673
949,19672,NetBanking,Success,0
950,64457,CARD,FAILED,0
951,79966,,Pending,0
952,83187,UPI,Success,2092
953,57589,Card,FAILED,2179
954,77922,Cash,FAILED,2605
955,61741,Cash,FAILED,0
956,44647,Card,Success,744
957,38725,,FAILED,2573
958,73760,Card,Success,-100
959,45419,UPI,Success,2248
960,98536,NetBanking,FAILED,3646
961,84872,CARD,Pending,764
962,98709,UPI,Pending,2505
963,7245,UPI,Pending,4890
964,88946,UPI,FAILED,-100
965,78271,NetBanking,FAILED,-100
966,45457,upi,FAILED,2783
967,42508,Cash,Pending,3589
968,34978,upi,FAILED,0
969,74668,upi,Pending,1224
970,77332,Cash,FAILED,4586
971,15836,UPI,FAILED,3467
972,61287,upi,Pending,4609
973,8172,UPI,Success,-100
974,30884,UPI,Success,0
975,89337,,Pending,4823
976,95942,UPI,Success,865
977,34484,upi,FAILED,-100
978,74698,Card,Success,1385
979,24392,,FAILED,-100
980,33199,,Success,392
981,50157,UPI,Success,3760
982,36734,Cash,Success,2499
983,7113,UPI,Success,0
984,76436,,Success,1907
985,49827,Card,FAILED,-100
986,4852,Card,Success,1462
987,56138,Card,FAILED,-100
988,61056,CARD,FAILED,-100
989,31045,NetBanking,Success,1306
990,83176,Card,Success,3103
991,17660,,Success,285
992,74010,upi,Pending,3882
993,19615,UPI,Success,861
994,97999,Cash,FAILED,-100
995,18570,NetBanking,Success,-100
996,36203,NetBanking,Success,-100
997,39536,NetBanking,Success,182
998,53614,NetBanking,Success,-100
999,42807,CARD,FAILED,-100
1000,41086,upi,FAILED,-100
1001,98050,Cash,Success,3369
1002,79496,CARD,FAILED,2065
1003,89047,NetBanking,Pending,0
1004,79397,Cash,Success,3362
1005,44578,Cash,Pending,-100
1006,11943,NetBanking,Pending,-100
1007,69433,UPI,Success,3212
1008,81880,Card,Success,0
1009,55513,NetBanking,Success,0
1010,43547,upi,FAILED,2220
1011,81103,,Success,-100
1012,60606,,Success,0
1013,74077,UPI,FAILED,735
1014,59317,UPI,Success,4854
1015,41903,Card,Success,4296
1016,51074,CARD,Pending,4084
1017,82908,CARD,Pending,3687
1018,18347,Card,Pending,1387
1019,79383,Cash,Success,-100
1020,73062,NetBanking,FAILED,4422
1021,16166,upi,FAILED,-100
1022,98746,,Pending,4471
1023,20330,Card,Success,3883
1024,31444,,FAILED,0
1025,6206,Card,Success,3850
1026,34006,Cash,Success,-100
1027,62686,Cash,Success,3314
1028,37515,Cash,Pending,4200
1029,48295,upi,FAILED,0
1030,28331,,Success,-100
1031,71138,CARD,FAILED,0
1032,96523,upi,FAILED,3781
1033,25070,upi,FAILED,1140
1034,12871,Cash,FAILED,2633
1035,47749,NetBanking,Pending,4952
1036,81849,UPI,Success,4773
1037,87366,NetBanking,Pending,0
1038,10565,NetBanking,FAILED,3921
1039,86665,Card,Success,4592
1040,95159,Card,FAILED,870
1041,47991,UPI,Success,0
1042,31308,Card,Success,0
1043,2485,Card,Success,0
1044,74739,,FAILED,3059
1045,69819,UPI,FAILED,4842
1046,94129,NetBanking,Success,1647
1047,45050,Cash,Success,3653
1048,93832,Cash,FAILED,2146
1049,46410,Card,FAILED,-100
1050,59126,UPI,Success,0
1051,71473,Cash,Pending,4641
1052,97418,Card,Success,1699
1053,90022,Card,Success,1282
1054,58432,UPI,FAILED,-100
1055,53376,UPI,Pending,1858
1056,10725,UPI,Pending,2557
1057,68353,,Pending,-100
1058,67354,Cash,Success,4232
1059,4831,UPI,FAILED,4134
1060,27328,,Pending,775
1061,29098,,Pending,-100
1062,93654,,FAILED,0
1063,16065,Cash,FAILED,-100
1064,38823,Card,Success,4294
1065,19468,,Success,0
1066,67606,Cash,FAILED,0
1067,35063,CARD,Pending,0
1068,45456,UPI,Success,0
1069,63033,Card,Pending,-100
1070,76554,upi,FAILED,3853
1071,29371,CARD,Pending,-100
1072,9208,UPI,Success,2780
1073,32277,upi,FAILED,0
1074,94022,UPI,Success,0
1075,67216,UPI,Success,4780
1076,67924,Cash,Success,715
1077,21856,Card,Success,-100
1078,81815,UPI,Success,4066
1079,57987,Cash,Pending,4797
1080,21191,Cash,Success,3726
1081,58037,Card,FAILED,1394
1082,54200,Cash,FAILED,4300
1083,79299,CARD,Pending,1334
1084,69370,Card,Success,3550
1085,81586,UPI,Success,1429
1086,78971,CARD,FAILED,4490
1087,82965,Card,Success,-100
1088,91354,NetBanking,Pending,-100
1089,9919,UPI,Success,2488
1090,78478,,Pending,-100
1091,19384,CARD,FAILED,-100
1092,56037,upi,FAILED,-100
1093,5851,Cash,Pending,1897
1094,97040,UPI,Success,0
1095,19362,upi,FAILED,1810
1096,15623,Cash,Success,3790
1097,52465,UPI,Success,-100
1098,84045,UPI,Success,4636
1099,22554,,FAILED,3075
1100,44114,Cash,FAILED,2888
1101,74275,Card,FAILED,1510
1102,4210,Cash,FAILED,-100
1103,35595,UPI,FAILED,4554
1104,70463,NetBanking,FAILED,0
1105,58232,NetBanking,FAILED,1405
1106,57676,upi,FAILED,-100
1107,93035,Card,FAILED,-100
1108,69042,Card,Success,3643
1109,5202,UPI,Success,225
1110,48984,CARD,FAILED,-100
1111,31552,,Pending,4967
1112,15453,upi,FAILED,0
1113,71924,CARD,FAILED,3207
1114,93353,upi,FAILED,0
1115,88657,UPI,Success,4400
1116,94056,Card,Success,4748
1117,82401,,Success,-100
1118,21992,,Pending,-100
1119,25856,,FAILED,3745
1120,26425,Card,Success,2068
1121,5614,Card,Pending,4816
1122,33123,,FAILED,473
1123,26324,Card,FAILED,2895
1124,67552,,Success,0
1125,7850,upi,Pending,-100
1126,37733,Cash,FAILED,0
1127,86901,Cash,Pending,2346
1128,71202,,Success,358
1129,81674,UPI,Success,-100
1130,51555,Card,Success,413
1131,43004,NetBanking,Success,4342
1132,99670,UPI,FAILED,3843
1133,59610,,Success,2304
1134,59964,NetBanking,Success,0
1135,52778,Card,Success,0
1136,2997,Cash,FAILED,2920
1137,99358,Card,Success,652
1138,60874,Cash,Pending,0
1139,74333,Cash,Pending,687
1140,65429,UPI,FAILED,-100
1141,44273,CARD,FAILED,-100
1142,9468,CARD,FAILED,0
1143,72809,UPI,FAILED,1554
1144,87928,Cash,Success,3709
1145,86072,UPI,FAILED,2064
1146,64968,CARD,Pending,511
1147,2700,NetBanking,Success,279
1148,53157,Cash,Success,475
1149,65523,NetBanking,FAILED,4895
1150,48954,Card,FAILED,1348
1151,93710,Card,Success,0
1152,26840,upi,FAILED,0
1153,97190,Cash,FAILED,1222
1154,55148,Card,Success,1246
1155,15130,NetBanking,Success,-100
1156,27539,UPI,FAILED,668
1157,89584,Cash,Success,1324
1158,80949,CARD,Pending,-100
1159,81913,Cash,Success,0
1160,62783,,Success,0
1161,97968,upi,Pending,0
1162,52962,Card,Success,0
1163,52340,Card,Success,3280
1164,92397,NetBanking,Pending,4681
1165,89692,upi,FAILED,-100
1166,73964,UPI,FAILED,0
1167,45403,Card,Pending,4428
1168,59147,NetBanking,FAILED,1556
1169,21086,UPI,Success,-100
1170,81253,Cash,FAILED,0
1171,16581,,Success,3383
1172,95631,UPI,Success,4153
1173,55450,Cash,Success,-100
1174,22210,,FAILED,3917
1175,5664,Card,FAILED,-100
1176,89791,Card,FAILED,1520
1177,64005,upi,FAILED,2006
1178,67439,UPI,Success,3049
1179,76834,NetBanking,FAILED,2388
1180,78905,,Success,2951
1181,98780,Card,Success,459
1182,78990,,FAILED,-100
1183,48943,NetBanking,FAILED,1490
1184,9063,Card,Success,4581
1185,67869,CARD,FAILED,4546
1186,88990,,FAILED,-100
1187,43236,NetBanking,Success,2952
1188,23273,,FAILED,3201
1189,15120,Cash,Success,1359
1190,8381,upi,Pending,262
1191,52200,,FAILED,-100
1192,50020,Cash,FAILED,0
1193,33780,CARD,FAILED,696
1194,11346,Cash,Success,0
1195,54140,UPI,Success,-100
1196,77740,UPI,Success,3093
1197,60715,,Success,4452
1198,59527,Card,Success,4736
1199,38813,CARD,Pending,4403
1200,2937,NetBanking,FAILED,2476
1201,13594,,Pending,-100
1202,31887,UPI,Success,-100
1203,40255,NetBanking,Success,4454
1204,76199,Card,FAILED,1011
1205,91660,NetBanking,Success,3830
1206,850,Cash,Pending,0
1207,34384,UPI,Success,-100
1208,40233,,FAILED,413
1209,3775,,Success,2925
1210,29387,Card,Success,2886
1211,87908,,Success,1762
1212,40578,CARD,FAILED,3856
1213,42779,NetBanking,Success,-100
1214,56974,UPI,Pending,0
1215,99452,,FAILED,0
1216,65939,Card,Success,2249
1217,3462,UPI,FAILED,2583
1218,74650,Card,Success,325
1219,58624,UPI,Success,-100
1220,78761,UPI,FAILED,253
1221,40050,UPI,Success,1193
1222,4533,UPI,FAILED,100
1223,57168,,Success,0
1224,91581,UPI,Success,276
1225,18817,,Success,0
1226,83659,UPI,Success,3909
1227,39526,Card,Success,0
1228,36573,Card,Success,-100
1229,64448,Card,FAILED,0
1230,83537,Cash,FAILED,-100
1231,88096,UPI,Success,2093
1232,83528,NetBanking,Pending,4756
1233,19401,NetBanking,Pending,-100
1234,47428,,Pending,3116
1235,64964,NetBanking,FAILED,4095
1236,17805,Card,Success,2070
1237,20914,CARD,Pending,2159
1238,39131,Card,Success,0
1239,21752,NetBanking,Pending,-100
1240,40278,Cash,Success,180
1241,22108,NetBanking,FAILED,4019
1242,74530,Cash,Success,0
1243,12356,,FAILED,-100
1244,49154,NetBanking,FAILED,3888
1245,35516,Card,FAILED,0
1246,62431,upi,Pending,0
1247,98884,Cash,Pending,-100
1248,12009,UPI,FAILED,-100
1249,57210,Card,FAILED,3913
1250,4135,,Success,1991
1251,31305,upi,FAILED,0
1252,81174,NetBanking,FAILED,3905
1253,31892,NetBanking,FAILED,-100
1254,17552,UPI,Pending,2141
1255,94554,UPI,FAILED,0
1256,74239,,Success,844
1257,9982,Card,Pending,1734
1258,66246,Card,Pending,3344
1259,77802,Card,Success,-100
1260,30004,upi,FAILED,2951
1261,3737,NetBanking,Success,4857
1262,87500,Card,Success,-100
1263,30082,Cash,Success,1409
1264,56276,Cash,FAILED,3937
1265,19162,UPI,Success,356
1266,38075,NetBanking,FAILED,-100
1267,63386,,Pending,1748
1268,30094,UPI,FAILED,-100
1269,1188,upi,Pending,2018
1270,98010,,FAILED,0
1271,42510,,Success,1393
1272,63927,UPI,Success,4317
1273,57160,Card,FAILED,0
1274,86710,UPI,Pending,3271
1275,89455,NetBanking,FAILED,0
1276,33236,UPI,Success,-100
1277,4176,Cash,Success,4439
1278,49388,NetBanking,FAILED,-100
1279,14114,NetBanking,FAILED,1615
1280,97973,Card,Success,1398
1281,7338,Card,Success,0
1282,51691,Cash,FAILED,0
1283,2097,UPI,Success,2332
1284,57126,Card,Success,2582
1285,58098,UPI,Success,1651
1286,23351,Cash,Success,0
1287,51942,upi,FAILED,1789
1288,97452,Card,FAILED,0
1289,43983,CARD,Pending,3921
1290,7498,Card,Success,4150
1291,99382,upi,FAILED,1063
1292,94309,UPI,Success,4307
1293,30704,Card,Success,955
1294,89669,,FAILED,0
1295,89972,NetBanking,Success,-100
1296,65082,UPI,Success,-100
1297,62238,,Success,3357
1298,19614,,FAILED,4642
1299,53758,Cash,FAILED,4034
1300,5792,,FAILED,-100
1301,9981,UPI,Success,-100
1302,48512,Cash,Success,-100
1303,60495,Card,Success,3353
1304,45295,CARD,FAILED,1237
1305,74456,UPI,FAILED,3091
1306,4739,upi,Pending,1979
1307,41946,Card,Success,4993
1308,70883,UPI,Success,0
1309,78065,CARD,FAILED,0
1310,61503,UPI,Pending,0
1311,68033,NetBanking,Pending,1377
1312,32227,Card,Success,3513
1313,2841,Card,Success,112
1314,96712,UPI,Pending,3493
1315,33810,UPI,Success,0
1316,78748,UPI,Success,4766
1317,98450,,FAILED,1383
1318,39002,,Success,2194
1319,20126,UPI,FAILED,3759
1320,50871,UPI,FAILED,0
1321,76954,CARD,FAILED,4506
1322,71354,Card,Success,3706
1323,46440,NetBanking,Pending,1626
1324,53137,UPI,Success,1460
1325,15316,Cash,FAILED,3132
1326,16135,CARD,FAILED,0
1327,42630,,Pending,-100
1328,13622,NetBanking,Success,-100
1329,74020,,Pending,0
1330,50908,UPI,Success,3846
1331,87988,Cash,Success,-100
1332,68901,CARD,FAILED,3541
1333,96428,NetBanking,Pending,-100
1334,82017,upi,Pending,2731
1335,69890,Card,FAILED,3042
1336,94987,Cash,FAILED,-100
1337,48509,CARD,FAILED,0
1338,50910,Card,FAILED,2298
1339,15774,UPI,Success,2859
1340,27408,upi,Pending,-100
1341,48379,Cash,FAILED,-100
1342,585,,Success,1263
1343,55276,Card,Success,3261
1344,55933,Card,Success,4426
1345,89462,upi,FAILED,0
1346,9781,,Success,0
1347,91064,Cash,FAILED,3469
1348,37168,UPI,Success,1768
1349,48078,NetBanking,FAILED,0
1350,12715,CARD,Pending,3990
1351,84004,NetBanking,FAILED,-100
1352,81169,NetBanking,FAILED,500
1353,29792,Card,Pending,-100
1354,2183,NetBanking,Pending,3530
1355,85229,CARD,FAILED,-100
1356,22668,Cash,Success,-100
1357,72426,Card,FAILED,3290
1358,1076,NetBanking,FAILED,0
1359,25477,,Pending,3108
1360,21966,CARD,FAILED,3470
1361,3455,CARD,FAILED,1742
1362,137,Cash,Success,4372
1363,17937,CARD,FAILED,4168
1364,79112,Card,Success,0
1365,15548,UPI,Pending,4318
1366,53891,upi,Pending,4752
1367,87508,upi,FAILED,900
1368,62611,Card,Pending,-100
1369,42463,NetBanking,Success,0
1370,38258,CARD,FAILED,3870
1371,2180,NetBanking,Success,0
1372,34699,UPI,Success,-100
1373,71414,Card,Success,0
1374,36512,NetBanking,FAILED,385
1375,68359,Card,FAILED,0
1376,45869,NetBanking,FAILED,4119
1377,2182,UPI,Success,2831
1378,62095,Card,Pending,4037
1379,50089,CARD,FAILED,4329
1380,92126,Card,Success,4176
1381,71408,NetBanking,Success,4815
1382,68120,UPI,Success,0
1383,37168,UPI,Success,3170
1384,72216,Cash,Success,3651
1385,77761,UPI,Success,1147
1386,3713,NetBanking,Success,-100
1387,442,,FAILED,-100
1388,86985,CARD,FAILED,1021
1389,47104,upi,FAILED,2611
1390,32861,,Success,-100
1391,93868,Card,Pending,0
1392,9583,NetBanking,Success,3629
1393,92107,UPI,FAILED,664
1394,79199,Cash,FAILED,3824
1395,19970,Cash,Success,4652
1396,17085,Card,FAILED,4031
1397,37489,Card,Pending,-100
1398,43199,,Success,-100
1399,55913,Cash,Pending,4844
1400,55914,,FAILED,1505
1401,13190,Cash,Success,-100
1402,99071,UPI,Success,0
1403,82853,Cash,Pending,-100
1404,6953,,FAILED,3864
1405,70196,NetBanking,Success,0
1406,38429,Card,Pending,418
1407,51009,CARD,FAILED,4138
1408,92975,upi,FAILED,994
1409,1390,NetBanking,FAILED,1903
1410,36239,Card,Success,3187
1411,60035,UPI,Pending,-100
1412,15698,NetBanking,Pending,0
1413,19320,,FAILED,-100
1414,38314,UPI,Success,0
1415,2544,Cash,Success,2194
1416,84845,,FAILED,0
1417,39796,Card,Success,775
1418,90759,Cash,Success,4977
1419,36673,UPI,FAILED,-100
1420,35816,UPI,Pending,816
1421,97497,NetBanking,Success,1519
1422,36238,CARD,FAILED,-100
1423,45304,CARD,FAILED,4742
1424,42235,Cash,Success,0
1425,92830,,FAILED,602
1426,8141,,FAILED,183
1427,95368,Card,Success,4884
1428,75239,UPI,Success,3335
1429,80446,Card,Success,269
1430,68883,,Success,298
1431,94480,CARD,FAILED,-100
1432,92543,Cash,Pending,4181
1433,29458,Cash,FAILED,4151
1434,68834,upi,FAILED,4812
1435,98310,CARD,FAILED,0
1436,32453,Cash,Success,1908
1437,54677,,Success,0
1438,66209,Card,Success,2878
1439,11783,Card,Success,0
1440,60112,NetBanking,Success,1202
1441,33169,upi,FAILED,949
1442,42918,Cash,FAILED,3158
1443,27590,NetBanking,FAILED,4403
1444,31186,,FAILED,1869
1445,66630,UPI,FAILED,2726
1446,56718,Cash,FAILED,0
1447,55822,upi,Pending,0
1448,54184,UPI,Success,3546
1449,64234,,Success,-100
1450,25559,,Pending,-100
1451,42341,upi,FAILED,3748
1452,97109,NetBanking,FAILED,0
1453,30634,Cash,FAILED,1166
1454,85181,upi,FAILED,534
1455,77691,Card,Success,3573
1456,6797,,Success,2058
1457,86901,Card,Success,3449
1458,6279,Card,Pending,-100
1459,24787,upi,Pending,3707
1460,69823,Cash,FAILED,-100
1461,93277,upi,Pending,3639
1462,89479,Card,Success,1722
1463,91301,Card,Success,0
1464,61174,Cash,FAILED,963
1465,68163,UPI,FAILED,-100
1466,63643,NetBanking,FAILED,0
1467,52386,CARD,FAILED,3953
1468,82878,CARD,Pending,4406
1469,68442,Card,Success,2372
1470,36878,NetBanking,Success,0
1471,55988,CARD,FAILED,-100
1472,55570,upi,FAILED,2588
1473,43462,upi,FAILED,-100
1474,16962,,FAILED,4434
1475,57073,Card,Success,4435
1476,74527,Cash,Success,0
1477,40928,,Success,4908
1478,42217,Card,Success,-100
1479,48142,upi,FAILED,0
1480,70805,Card,Success,4815
1481,59586,Cash,FAILED,2949
1482,56024,upi,FAILED,857
1483,43933,Card,Pending,2285
1484,91067,UPI,Success,3998
1485,87818,UPI,FAILED,1404
1486,63978,,FAILED,0
1487,44584,,Success,3703
1488,51245,NetBanking,FAILED,162
1489,26003,Card,FAILED,3514
1490,20404,Cash,Success,-100
1491,73972,Cash,Success,2108
1492,86669,Card,Success,2354
1493,45432,NetBanking,FAILED,-100
1494,17253,Cash,Success,1328
1495,29443,UPI,FAILED,4965
1496,26572,UPI,FAILED,505
1497,82647,NetBanking,Success,959
1498,73644,Cash,Success,-100
1499,12539,UPI,Success,-100
1500,99836,upi,FAILED,3906
1501,68236,CARD,FAILED,2083
1502,41001,Card,Success,4894
1503,11054,,Success,2817
1504,55981,NetBanking,FAILED,4062
1505,57704,Card,Success,0
1506,4607,Cash,Success,-100
1507,13310,NetBanking,FAILED,732
1508,93288,,Success,3456
1509,31943,UPI,FAILED,4225
1510,71920,UPI,FAILED,886
1511,96550,Card,Pending,0
1512,14460,UPI,Success,4227
1513,56058,,Success,4530
1514,15763,UPI,Success,3680
1515,77605,UPI,Pending,-100
1516,51116,Card,Success,0
1517,75512,Card,Success,4251
1518,13996,Cash,FAILED,-100
1519,44623,UPI,FAILED,863
1520,53154,NetBanking,Success,4766
1521,45109,Card,FAILED,0
1522,63313,NetBanking,FAILED,377
1523,93766,Cash,Pending,-100
1524,86788,,Pending,313
1525,48441,Cash,Success,380
1526,8801,,FAILED,0
1527,64155,NetBanking,FAILED,1251
1528,75634,Cash,Pending,3813
1529,73707,Card,Success,742
1530,23416,Card,Success,0
1531,82924,Card,Success,247
1532,35584,Cash,Success,-100
1533,18720,Card,Success,726
1534,33898,Card,Success,2366
1535,34421,,Pending,-100
1536,55199,Card,Success,760
1537,44373,CARD,Pending,583
1538,22914,UPI,Pending,3017
1539,56229,NetBanking,Pending,0
1540,11094,UPI,FAILED,4835
1541,96033,Cash,Success,1447
1542,24312,Card,Success,-100
1543,64427,Card,Success,1993
1544,66200,NetBanking,Pending,3439
1545,3045,CARD,Pending,-100
1546,39686,UPI,Success,4038
1547,19526,UPI,FAILED,4605
1548,9272,Cash,FAILED,3966
1549,71602,Card,FAILED,3128
1550,2915,upi,Pending,1794
1551,5807,,FAILED,421
1552,63129,,FAILED,0
1553,85799,Cash,Success,4486
1554,66228,NetBanking,Success,572
1555,92297,NetBanking,FAILED,2190
1556,67815,upi,FAILED,939
1557,26008,UPI,Success,0
1558,11260,,Success,2188
1559,14032,Card,Pending,1118
1560,42321,UPI,Success,4315
1561,84211,CARD,FAILED,-100
1562,83098,UPI,Success,0
1563,55016,,FAILED,4656
1564,38691,Cash,FAILED,0
1565,75116,NetBanking,Success,849
1566,9932,Cash,FAILED,0
1567,28666,CARD,FAILED,2887
1568,32070,Card,Pending,-100
1569,51508,Card,Success,0
1570,44989,Card,Pending,1474
1571,52726,Cash,Success,2448
1572,44348,UPI,Success,-100
1573,31,Cash,Success,186
1574,6639,CARD,FAILED,2787
1575,59081,Card,Success,4707
1576,29074,Card,Success,2014
1577,95727,Card,FAILED,0
1578,63675,,Pending,-100
1579,93344,CARD,FAILED,-100
1580,84978,NetBanking,Success,-100
1581,9051,Card,Success,3528
1582,62535,UPI,Success,3014
1583,89395,Card,Success,0
1584,73960,,FAILED,-100
1585,72333,,Success,-100
1586,51125,Card,Success,0
1587,58250,Cash,FAILED,-100
1588,34857,NetBanking,FAILED,0
1589,46186,Card,Success,0
1590,72331,,Pending,3760
1591,85098,Card,Success,200
1592,18762,Cash,Success,116
1593,24490,UPI,Success,2289
1594,71781,Cash,Success,4064
1595,78648,CARD,Pending,0
1596,60053,,FAILED,2950
1597,15028,,Pending,0
