Return_ID,Order_ID,Issue_Type,Refund_Amount,Status
824,72886,Damaged,-200,Pending
825,14983,Wrong Item,99999,Pending
826,80977,damaged,99999,Processed
827,47919,Late Delivery,3445,processed
828,99223,Wrong Item,4601,Rejected
829,12480,Missing Item,0,processed
830,48211,WRONG,99999,Pending
831,63621,Wrong Item,0,processed
832,22382,WRONG,-200,Pending
833,93573,Damaged,4688,Rejected
834,78398,,-200,PENDING
835,4777,Damaged,0,Rejected
836,7853,damaged,4254,processed
837,44931,Late Delivery,0,Pending
838,77783,Missing Item,364,Rejected
839,47920,Wrong Item,99999,Pending
840,81992,Missing Item,4390,Processed
841,64888,WRONG,4942,Rejected
842,93749,Missing Item,3416,Pending
843,82781,,0,Rejected
844,62360,Damaged,3786,processed
845,44009,WRONG,4662,Pending
846,86688,Missing Item,722,processed
847,31961,Missing Item,-200,processed
848,76314,Missing Item,3564,Processed
849,68139,Wrong Item,0,processed
850,307,Damaged,-200,Pending
851,19168,Missing Item,490,Pending
852,65719,Late Delivery,99999,Rejected
853,45627,Wrong Item,-200,Processed
854,59331,Late Delivery,4458,Pending
855,43713,Missing Item,1086,processed
856,38924,,0,Pending
857,91493,,99999,Rejected
858,59831,Damaged,99999,processed
859,79085,,1341,processed
860,86073,damaged,0,PENDING
861,46744,Wrong Item,0,Pending
862,93444,Late Delivery,99999,Rejected
863,23553,Late Delivery,2340,processed
864,67033,Missing Item,3103,Processed
865,44516,Wrong Item,99999,PENDING
866,95342,Damaged,99999,Pending
867,31567,WRONG,4844,Processed
868,75170,Wrong Item,716,PENDING
869,67527,Late Delivery,2460,processed
870,49739,Missing Item,3670,Processed
871,3149,Wrong Item,2469,Processed
872,83017,Wrong Item,1654,processed
873,47923,,0,PENDING
874,91372,Late Delivery,2308,processed
875,36619,WRONG,807,Pending
876,50207,WRONG,-200,Processed
877,70432,Wrong Item,99999,Rejected
878,57251,damaged,383,Rejected
879,61872,Wrong Item,538,PENDING
880,16668,Late Delivery,-200,Processed
881,18891,Damaged,2743,PENDING
882,55081,Late Delivery,-200,Rejected
883,55337,Wrong Item,4184,PENDING
884,57386,Wrong Item,0,Processed
885,7990,Missing Item,3227,Processed
886,41041,WRONG,2383,processed
887,1533,Late Delivery,-200,processed
888,31901,Missing Item,3254,PENDING
889,2188,Late Delivery,932,PENDING
890,2227,Wrong Item,2918,Pending
891,25391,Wrong Item,1287,PENDING
892,14938,Late Delivery,0,processed
893,42087,,3341,Processed
894,82725,Damaged,99999,processed
895,48632,Missing Item,4447,Pending
896,94043,damaged,1199,PENDING
897,68149,damaged,1810,Pending
898,97311,Missing Item,-200,PENDING
899,54721,damaged,0,Pending
900,678,WRONG,4842,PENDING
901,22860,,0,processed
902,2847,Damaged,0,Rejected
903,20613,Damaged,0,processed
904,47311,damaged,4910,Rejected
905,82549,Late Delivery,2845,processed
906,36457,WRONG,-200,Rejected
907,79267,Missing Item,99999,PENDING
908,26933,Damaged,3997,processed
909,66953,Wrong Item,3326,Rejected
910,48244,damaged,99999,Rejected
911,26243,Wrong Item,3855,Pending
912,81823,WRONG,99999,Rejected
913,54380,Late Delivery,0,PENDING
914,29680,Wrong Item,2445,Pending
915,34878,Missing Item,4091,Processed
916,46546,damaged,-200,Rejected
917,13630,Wrong Item,0,Processed
918,54969,Missing Item,-200,processed
919,43156,Damaged,4199,PENDING
920,20973,Damaged,4603,Rejected
921,17286,damaged,-200,PENDING
922,59709,Missing Item,99999,PENDING
923,83652,WRONG,4809,Pending
924,51847,Damaged,4612,PENDING
925,25697,Late Delivery,-200,PENDING
926,24161,,-200,Processed
927,37260,Late Delivery,1925,PENDING
928,78408,Wrong Item,4456,PENDING
929,89527,Damaged,0,Processed
930,75066,Missing Item,2946,PENDING
931,92982,Late Delivery,-200,Pending
932,30221,damaged,2636,PENDING
933,81796,Late Delivery,0,Rejected
934,9111,damaged,-200,Rejected
935,93039,Missing Item,4004,Pending
936,7458,Damaged,4338,Rejected
937,95378,WRONG,99999,processed
938,89346,Missing Item,2263,PENDING
939,67414,Missing Item,3590,Processed
940,53016,Late Delivery,4127,Pending
941,96452,Missing Item,239,PENDING
942,6828,Missing Item,99999,processed
943,9844,,1377,Pending
944,96971,Wrong Item,0,Pending
945,4496,,4730,processed
946,87770,Late Delivery,1556,processed
947,25379,damaged,-200,Processed
948,33310,Missing Item,3074,processed
949,34609,WRONG,3698,Processed
950,61454,Wrong Item,99999,PENDING
951,27130,,0,PENDING
952,71677,Damaged,-200,Processed
953,82250,Late Delivery,3611,PENDING
954,55926,Missing Item,1571,Rejected
955,41804,WRONG,1025,processed
956,58084,WRONG,2221,PENDING
957,47409,,3491,processed
958,7523,Late Delivery,0,Pending
959,28733,Late Delivery,2688,PENDING
960,65363,,0,PENDING
961,91022,,99999,PENDING
962,70745,WRONG,-200,Rejected
963,85764,damaged,99999,Processed
964,11820,,4746,PENDING
965,23713,WRONG,-200,Rejected
966,24319,WRONG,99999,PENDING
967,47847,WRONG,756,PENDING
968,97199,Damaged,2085,PENDING
969,40468,Damaged,-200,Rejected
970,29141,Missing Item,1194,PENDING
971,20250,Late Delivery,-200,processed
972,95368,Missing Item,-200,Rejected
973,88480,Missing Item,2116,Pending
974,26091,damaged,0,PENDING
975,67248,damaged,0,processed
976,88972,,99999,processed
977,46718,WRONG,2747,Rejected
978,5560,WRONG,1776,processed
979,93808,,2409,Pending
980,8751,Missing Item,2293,processed
981,7162,WRONG,-200,PENDING
982,92097,Missing Item,-200,Pending
983,28066,WRONG,1528,Processed
984,81626,,3950,Rejected
985,58884,WRONG,4802,Rejected
986,15731,,3148,Processed
987,36496,Damaged,1313,Processed
988,28264,Late Delivery,99999,Rejected
989,11513,Damaged,-200,PENDING
990,28919,Missing Item,99999,PENDING
991,36823,damaged,4507,Processed
992,26036,Damaged,99999,processed
993,29474,damaged,1461,processed
994,92119,Late Delivery,4998,Rejected
995,75079,damaged,-200,Rejected
996,33218,Late Delivery,2201,processed
997,15320,WRONG,1053,Pending
998,64512,damaged,-200,PENDING
999,67004,Wrong Item,0,Pending
1000,98761,Missing Item,0,processed
1001,50641,Missing Item,-200,processed
1002,56386,Late Delivery,1710,PENDING
1003,53541,Damaged,-200,Pending
1004,12577,,0,Pending
1005,2231,WRONG,2684,Processed
1006,27826,Damaged,0,PENDING
1007,95692,Damaged,0,Rejected
1008,88131,Wrong Item,4482,Pending
1009,48695,,4509,Rejected
1010,91746,,-200,Rejected
1011,30147,Wrong Item,2671,Rejected
1012,8980,,99999,processed
1013,43983,WRONG,0,Rejected
1014,74342,,0,processed
1015,76487,WRONG,2649,PENDING
1016,80555,,99999,Pending
1017,56747,damaged,2881,Processed
1018,47184,WRONG,-200,PENDING
1019,39029,damaged,498,processed
1020,60993,Missing Item,4586,Processed
1021,55931,Damaged,99999,PENDING
1022,10080,Late Delivery,-200,processed
1023,90533,WRONG,0,PENDING
1024,64787,Late Delivery,3218,processed
1025,78508,damaged,-200,Rejected
1026,67108,Wrong Item,3975,Pending
1027,92427,Damaged,4544,Processed
1028,10089,Missing Item,99999,Pending
1029,27947,Damaged,1891,Processed
1030,15738,Late Delivery,0,Pending
1031,1628,Damaged,99999,Rejected
1032,18988,Missing Item,99999,Rejected
1033,40025,Missing Item,-200,Processed
1034,40486,damaged,0,Pending
1035,52868,Wrong Item,99999,Processed
1036,23132,Missing Item,2524,Processed
1037,34514,Damaged,4984,PENDING
1038,83345,Missing Item,2581,Processed
1039,19582,Damaged,99999,Pending
1040,2978,Wrong Item,-200,processed
1041,22916,damaged,4365,Processed
1042,39631,Late Delivery,-200,Rejected
1043,46207,,0,Processed
1044,37368,,0,PENDING
1045,22110,Missing Item,99999,Rejected
1046,78557,Damaged,1539,Processed
1047,3337,damaged,4088,processed
1048,56112,Missing Item,99999,Pending
1049,15282,damaged,2720,Rejected
1050,27721,damaged,2669,processed
1051,60960,Missing Item,0,PENDING
1052,96725,WRONG,0,Processed
1053,96415,,-200,processed
1054,18837,Wrong Item,99999,Processed
1055,81883,,0,Processed
1056,28163,,0,Rejected
1057,89017,Late Delivery,3506,processed
1058,38279,Damaged,0,PENDING
1059,93658,,-200,Rejected
1060,56409,Damaged,99999,Rejected
1061,55186,,356,Rejected
1062,60927,Late Delivery,1918,Pending
1063,59502,Late Delivery,1588,PENDING
1064,26134,Missing Item,2206,Rejected
1065,46370,Damaged,4996,processed
1066,64018,damaged,0,Pending
1067,55678,Missing Item,1713,processed
1068,64997,WRONG,99999,Pending
1069,4265,WRONG,99999,processed
1070,65469,Late Delivery,0,processed
1071,40842,,0,PENDING
1072,440,Late Delivery,0,processed
1073,73446,damaged,4351,Pending
1074,74022,Damaged,0,processed
1075,62420,,0,Processed
1076,94070,Damaged,-200,PENDING
1077,34063,,-200,Rejected
1078,19914,Missing Item,-200,processed
1079,6132,Damaged,1601,Pending
1080,14498,Wrong Item,99999,PENDING
1081,3701,Wrong Item,99999,Processed
1082,45264,WRONG,-200,Processed
1083,89176,Late Delivery,3973,processed
1084,826,WRONG,-200,PENDING
1085,37614,Damaged,-200,PENDING
1086,43711,damaged,0,Processed
1087,93998,Damaged,0,Rejected
1088,18794,Late Delivery,0,Rejected
1089,59875,WRONG,0,Processed
1090,16678,Damaged,2814,Pending
1091,79625,Damaged,0,Pending
1092,82366,Damaged,-200,PENDING
1093,82600,WRONG,0,processed
1094,10583,damaged,399,Rejected
1095,54963,WRONG,0,PENDING
1096,71153,Damaged,-200,Processed
1097,17418,Wrong Item,1001,Pending
1098,67359,,99999,processed
1099,33317,Damaged,2572,PENDING
1100,73788,,99999,PENDING
1101,79690,Damaged,-200,Processed
1102,39757,WRONG,-200,Pending
1103,64538,damaged,4456,PENDING
1104,30474,damaged,2467,PENDING
1105,27389,Late Delivery,-200,Rejected
1106,62909,WRONG,4065,Rejected
1107,57167,damaged,4069,processed
1108,89666,,4517,Rejected
1109,14603,Missing Item,99999,processed
1110,89927,Damaged,2344,PENDING
1111,15494,,3470,PENDING
1112,4362,Missing Item,2038,Rejected
1113,68153,Wrong Item,0,Pending
1114,56279,Late Delivery,-200,Pending
1115,46329,Damaged,-200,Processed
1116,70402,,3020,PENDING
1117,94302,Wrong Item,0,PENDING
1118,58928,damaged,1946,Processed
1119,52723,WRONG,4649,PENDING
1120,9459,WRONG,4243,processed
1121,94149,Damaged,3900,Pending
1122,47529,Damaged,0,Pending
1123,55798,,2198,Processed
1124,61008,Late Delivery,3378,Pending
1125,98277,Late Delivery,3425,Processed
1126,6711,damaged,0,PENDING
1127,9530,Damaged,99999,Pending
1128,17848,Late Delivery,-200,PENDING
1129,57226,WRONG,1641,Processed
1130,90842,,2660,PENDING
1131,53178,WRONG,99999,Rejected
1132,2472,,3473,processed
1133,56395,Missing Item,0,Pending
1134,41078,,3041,PENDING
1135,79494,Damaged,3258,processed
1136,31223,,3004,PENDING
1137,57003,Missing Item,2721,processed
1138,30093,Missing Item,1059,processed
1139,29965,,-200,Processed
1140,73144,Late Delivery,0,Rejected
1141,71427,Wrong Item,-200,processed
1142,39584,damaged,3658,processed
1143,11094,Missing Item,99999,PENDING
1144,90788,damaged,4582,Processed
1145,71188,Damaged,-200,PENDING
1146,843,Damaged,99999,Pending
1147,98122,WRONG,714,processed
1148,25159,Wrong Item,3290,Processed
1149,21699,Late Delivery,135,PENDING
1150,41981,damaged,796,PENDING
1151,41295,Missing Item,2292,Pending
1152,8205,Missing Item,4571,Rejected
1153,11565,damaged,-200,Processed
1154,26331,damaged,1423,Pending
1155,32266,damaged,-200,processed
1156,68556,Damaged,2134,Pending
1157,84715,Late Delivery,0,processed
1158,51229,Missing Item,1951,PENDING
1159,2545,Wrong Item,311,PENDING
1160,11105,Late Delivery,-200,PENDING
1161,25300,Damaged,695,PENDING
1162,25897,damaged,1538,PENDING
1163,24590,WRONG,99999,Pending
1164,21302,Late Delivery,969,Processed
1165,56769,Missing Item,1730,Pending
1166,84377,Missing Item,4442,PENDING
1167,30533,,0,PENDING
1168,65950,Missing Item,2335,Pending
1169,2775,damaged,0,processed
1170,13849,Missing Item,4265,Rejected
1171,1509,,4983,Processed
1172,75683,damaged,-200,Processed
1173,80927,,99999,Rejected
1174,11698,Damaged,99999,PENDING
1175,51028,damaged,99999,processed
1176,73735,,145,PENDING
1177,3138,Missing Item,99999,Rejected
1178,50428,WRONG,0,processed
1179,64927,WRONG,0,Processed
1180,472,,3886,PENDING
1181,21605,Damaged,-200,processed
1182,23370,Late Delivery,-200,Rejected
1183,8776,Wrong Item,1978,processed
1184,5413,WRONG,0,Processed
1185,10522,WRONG,1962,processed
1186,21771,Late Delivery,3709,PENDING
1187,86179,Late Delivery,2814,PENDING
1188,88677,WRONG,-200,processed
1189,27210,WRONG,-200,processed
1190,5825,Missing Item,0,PENDING
1191,27476,Late Delivery,99999,Pending
1192,37665,Wrong Item,113,Processed
1193,10907,Wrong Item,99999,processed
1194,65188,,2466,Pending
1195,44145,Missing Item,99999,processed
1196,11783,Late Delivery,4621,Pending
1197,15819,damaged,0,Pending
1198,19777,Missing Item,-200,Pending
1199,82206,Wrong Item,0,processed
1200,91145,damaged,0,Pending
1201,10440,Damaged,2475,processed
1202,57823,Wrong Item,1702,Rejected
1203,49140,Wrong Item,-200,processed
1204,79831,Late Delivery,521,Rejected
1205,66116,,0,Rejected
1206,92388,Missing Item,99999,processed
1207,30020,WRONG,-200,processed
1208,18329,Late Delivery,0,Pending
1209,8243,Missing Item,-200,Processed
1210,96877,Wrong Item,2029,Processed
1211,43241,Wrong Item,-200,processed
1212,72982,,967,PENDING
1213,41573,damaged,-200,Rejected
1214,11909,damaged,99999,processed
1215,68379,WRONG,-200,Rejected
1216,58236,damaged,0,Rejected
1217,98065,Wrong Item,4464,Rejected
1218,45191,Missing Item,-200,Pending
1219,84432,Wrong Item,961,Pending
1220,22594,Missing Item,0,Pending
1221,94090,Damaged,2889,processed
1222,5470,damaged,3777,Rejected
1223,67670,damaged,1429,Rejected
1224,27055,WRONG,4181,PENDING
1225,89659,Missing Item,1443,Rejected
1226,97105,Damaged,-200,PENDING
1227,72264,,99999,Pending
1228,71987,WRONG,3328,processed
1229,54771,damaged,-200,Pending
1230,35348,WRONG,904,processed
1231,87862,WRONG,-200,Processed
1232,5843,WRONG,4048,Pending
1233,42132,WRONG,99999,processed
1234,29033,,2164,Processed
1235,65215,Late Delivery,99999,Processed
1236,11933,Late Delivery,1546,PENDING
1237,31361,,1119,PENDING
1238,88009,Missing Item,188,Pending
1239,75463,Wrong Item,-200,Pending
1240,45172,WRONG,-200,PENDING
1241,57154,Damaged,0,processed
1242,3831,damaged,681,Rejected
1243,36250,Missing Item,282,Rejected
1244,31702,Late Delivery,2263,processed
1245,45194,Damaged,2286,Processed
1246,11960,Wrong Item,1048,Processed
1247,47041,Missing Item,-200,Processed
1248,59479,Wrong Item,1613,Processed
1249,99393,Wrong Item,-200,Pending
1250,43452,Damaged,99999,processed
1251,22237,Late Delivery,99999,Pending
1252,98214,Missing Item,4322,PENDING
1253,22287,Wrong Item,1311,PENDING
1254,46961,,4890,PENDING
1255,92550,,1160,Processed
1256,60488,WRONG,0,processed
1257,64367,WRONG,2723,Processed
1258,43202,WRONG,99999,PENDING
1259,30416,Damaged,-200,Pending
1260,6050,Late Delivery,-200,Rejected
1261,33516,Damaged,1451,processed
1262,52079,,99999,Processed
1263,82789,WRONG,-200,Pending
1264,78330,,3643,Processed
1265,61460,,2324,Rejected
1266,44124,Late Delivery,1120,Pending
1267,51870,WRONG,2646,Rejected
1268,83468,,2180,Pending
1269,72241,Missing Item,2929,PENDING
1270,16772,,0,PENDING
1271,9778,Missing Item,99999,Rejected
1272,45623,damaged,4719,PENDING
1273,72695,Late Delivery,99999,PENDING
1274,67731,,4675,processed
1275,94200,Wrong Item,2737,Pending
1276,95845,Missing Item,1236,Rejected
1277,77339,damaged,-200,PENDING
1278,85802,Missing Item,1180,PENDING
1279,67450,Wrong Item,4171,Processed
1280,53118,Wrong Item,1787,processed
1281,87231,,-200,Rejected
1282,1326,,99999,Processed
1283,44621,damaged,0,processed
1284,51110,WRONG,99999,Rejected
1285,19132,Wrong Item,0,Rejected
1286,33382,,4949,Pending
1287,46744,Late Delivery,2188,processed
1288,84113,Damaged,3750,processed
1289,47761,Damaged,0,Rejected
1290,30662,,4142,Processed
1291,75532,Damaged,-200,Pending
1292,83477,Late Delivery,0,Processed
1293,81155,Damaged,1092,Processed
1294,99599,Damaged,0,Rejected
1295,65379,,99999,Pending
1296,62037,Missing Item,1445,processed
1297,18506,Wrong Item,0,processed
1298,73578,Damaged,99999,Rejected
1299,7488,Damaged,-200,Rejected
1300,30814,,99999,processed
1301,80295,Damaged,3154,Processed
1302,7836,Damaged,281,Pending
1303,46937,WRONG,113,Rejected
1304,23923,Damaged,1952,PENDING
1305,24359,Late Delivery,3894,processed
1306,21732,Late Delivery,99999,Rejected
1307,72011,damaged,0,Rejected
1308,46731,Late Delivery,0,Processed
1309,94330,Damaged,0,Rejected
1310,9102,Missing Item,1726,Processed
1311,81648,WRONG,1749,Pending
1312,19406,Missing Item,4215,Processed
1313,77111,Wrong Item,-200,Rejected
1314,9677,Late Delivery,2356,Processed
1315,97427,Late Delivery,99999,Processed
1316,5962,WRONG,0,Rejected
1317,66883,damaged,0,Rejected
1318,76930,Damaged,99999,Rejected
1319,12144,Missing Item,99999,PENDING
1320,69290,,-200,processed
1321,92465,,3419,Pending
1322,59654,,-200,Processed
1323,42313,,3076,Pending
1324,10338,Late Delivery,0,Pending
1325,6571,WRONG,4784,Rejected
1326,14232,WRONG,0,Processed
1327,20629,Late Delivery,2901,Rejected
1328,4350,Damaged,632,Pending
1329,49911,Late Delivery,0,PENDING
1330,51750,Damaged,3252,processed
1331,66166,,-200,PENDING
1332,60971,WRONG,-200,PENDING
1333,24217,Late Delivery,99999,Processed
1334,13174,WRONG,952,Processed
1335,45109,Missing Item,889,processed
1336,90404,Missing Item,2711,Rejected
1337,78341,Missing Item,-200,Pending
1338,35330,damaged,4912,Processed
1339,95194,WRONG,99999,Processed
1340,30645,Missing Item,2556,Rejected
1341,95946,,-200,Processed
1342,42977,Wrong Item,1938,Rejected
1343,63700,Late Delivery,0,PENDING
1344,95063,WRONG,0,Pending
1345,7400,Wrong Item,326,processed
1346,65446,Damaged,1123,Processed
1347,12180,WRONG,469,PENDING
1348,64986,Late Delivery,4726,processed
1349,51196,WRONG,2637,PENDING
