Order_ID,Customer_ID,Product_ID,Order_Time,Dispatch_Time,Delivery_Time,Status,Delay_Minutes,City_ID,Partner_ID
293,4406,2352,04-01-2023,04-01-2023 21:00,05-01-2023 11:00,delivered,-50,95,40
294,2220,2541,01-04-2022,01-04-2022 17:00,02-04-2022 17:00,Delivered,-50,90,34
295,4537,2245,28-03-2025,29-03-2025 13:00,01-04-2025 08:00,In Transit,260,51,29
296,5816,2517,01-03-2020,01-03-2020 22:00,04-03-2020 13:00,,-50,,8
297,5010,470,30-08-2023,31-08-2023 12:00,04-09-2023 11:00,In Transit,68,20,10
30652,5806,1477,09-07-2021,09-07-2021 21:00,10-07-2021 10:00,delivered,,,39
3988,2342,278,07-04-2024,07-04-2024 02:00,07-04-2024 05:00,,100,24,53
25565,5320,626,25-08-2022,26-08-2022 17:00,28-08-2022 04:00,delivered,,,48
12580,2228,1626,21-07-2022,21-07-2022 07:00,22-07-2022 00:00,DELIVERED,-50,,59
19357,5795,1232,27-03-2024,28-03-2024 22:00,01-04-2024 22:00,In Transit,,,53
41556,3173,1642,25-01-2020,26-01-2020 09:00,27-01-2020 09:00,Delayed,9999,,47
38186,2345,160,23-11-2023,23-11-2023 04:00,24-11-2023 04:00,In Transit,9999,,41
46594,1305,1554,07-01-2023,07-01-2023 01:00,10-01-2023 01:00,,157,,16
23815,1645,982,17-10-2023,17-10-2023 10:00,17-10-2023 16:00,,137,,20
22046,5411,2484,12-08-2025,12-08-2025 06:00,15-08-2025 09:00,DELIVERED,-50,38,25
32756,4885,928,04-02-2021,04-02-2021 19:00,05-02-2021 15:00,In Transit,,,12
309,4049,2249,08-09-2023,09-09-2023 22:00,13-09-2023 08:00,,9999,,18
38826,4568,2369,17-06-2020,17-06-2020 01:00,19-06-2020 02:00,,-50,64,2
311,4233,1848,30-09-2025,01-10-2025 21:00,04-10-2025 09:00,Delivered,276,,22
312,1570,1701,02-04-2024,02-04-2024 15:00,04-04-2024 12:00,DELIVERED,-50,15,21
313,2222,105,10-08-2023,11-08-2023 08:00,12-08-2023 08:00,DELIVERED,,96,32
314,5030,112,11-05-2023,12-05-2023 03:00,13-05-2023 15:00,DELIVERED,256,,58
315,5846,1370,08-04-2023,08-04-2023 02:00,09-04-2023 22:00,Delivered,,,24
316,5452,1373,30-04-2024,01-05-2024 23:00,02-05-2024 07:00,Delivered,299,,27
317,4397,922,17-05-2022,17-05-2022 21:00,21-05-2022 18:00,Delivered,-50,,36
47102,4800,1910,11-04-2022,12-04-2022 10:00,16-04-2022 06:00,,9999,93,46
36347,1631,366,23-10-2021,24-10-2021 16:00,26-10-2021 17:00,In Transit,69,,10
36614,2301,507,16-07-2024,16-07-2024 19:00,20-07-2024 09:00,Delayed,9999,92,6
321,4687,2025,01-02-2022,02-02-2022 11:00,05-02-2022 02:00,In Transit,,,16
322,2937,2399,22-04-2024,22-04-2024 06:00,23-04-2024 12:00,Delivered,-50,,34
323,5171,620,24-03-2021,25-03-2021 10:00,25-03-2021 18:00,delivered,9999,35,3
32081,3099,1658,26-03-2020,27-03-2020 11:00,29-03-2020 23:00,Delayed,,,1
45286,5408,2442,06-05-2022,06-05-2022 21:00,09-05-2022 23:00,In Transit,-50,45,44
48616,2824,2403,26-03-2022,27-03-2022 07:00,29-03-2022 19:00,,,45,60
327,3250,1643,12-04-2023,12-04-2023 10:00,14-04-2023 02:00,Delivered,9999,66,12
328,5325,1008,14-01-2024,15-01-2024 20:00,16-01-2024 04:00,DELIVERED,9999,37,17
34688,2255,2352,02-11-2022,02-11-2022 03:00,06-11-2022 00:00,In Transit,300,40,31
330,4602,774,31-07-2025,01-08-2025 03:00,02-08-2025 08:00,DELIVERED,264,10,31
331,5550,1867,30-04-2024,30-04-2024 19:00,03-05-2024 05:00,DELIVERED,,20,31
332,4400,2208,15-07-2025,16-07-2025 01:00,19-07-2025 14:00,,285,,41
31410,5921,2678,14-06-2024,15-06-2024 09:00,17-06-2024 19:00,Delivered,,93,39
10771,5188,435,31-03-2023,31-03-2023 17:00,03-04-2023 02:00,Delayed,9999,,58
335,4200,1431,23-03-2025,23-03-2025 03:00,26-03-2025 19:00,In Transit,,37,14
336,4893,1286,25-04-2025,26-04-2025 21:00,30-04-2025 06:00,delivered,9999,56,43
43254,1986,1591,12-11-2025,13-11-2025 10:00,14-11-2025 05:00,In Transit,252,23,18
338,2862,1710,25-03-2021,26-03-2021 05:00,29-03-2021 20:00,DELIVERED,226,,45
339,3795,172,09-05-2020,10-05-2020 14:00,12-05-2020 04:00,In Transit,-50,54,13
20716,1085,1618,24-12-2021,25-12-2021 20:00,25-12-2021 23:00,Delivered,132,92,33
35941,5164,1108,28-07-2023,28-07-2023 05:00,30-07-2023 07:00,Delivered,-50,99,25
2098,4115,2633,19-09-2023,19-09-2023 22:00,22-09-2023 10:00,delivered,9999,,27
20470,1398,1120,11-01-2020,11-01-2020 16:00,14-01-2020 17:00,In Transit,,19,3
344,2952,108,02-08-2020,03-08-2020 18:00,06-08-2020 22:00,Delayed,-50,,21
345,2011,997,27-09-2020,27-09-2020 02:00,27-09-2020 16:00,DELIVERED,,61,36
13811,3555,1771,30-08-2022,31-08-2022 17:00,01-09-2022 00:00,,-50,,26
49200,2608,2720,03-09-2021,03-09-2021 06:00,05-09-2021 05:00,Delayed,,51,3
348,2283,914,15-12-2023,16-12-2023 00:00,18-12-2023 11:00,Delayed,9999,,39
33445,1318,2463,03-01-2022,04-01-2022 18:00,08-01-2022 18:00,In Transit,292,,4
8616,4164,1500,15-03-2022,16-03-2022 23:00,18-03-2022 05:00,Delivered,9999,,19
3092,1757,577,12-11-2024,12-11-2024 14:00,15-11-2024 07:00,In Transit,-50,18,25
352,3394,2555,04-09-2023,05-09-2023 05:00,08-09-2023 08:00,Delivered,265,52,51
353,3760,261,28-03-2021,28-03-2021 20:00,31-03-2021 15:00,In Transit,,78,7
30034,1643,2005,11-08-2021,11-08-2021 14:00,14-08-2021 12:00,DELIVERED,-50,39,13
355,4928,1920,23-02-2022,24-02-2022 06:00,27-02-2022 10:00,Delayed,,,27
8737,1627,2363,24-02-2025,25-02-2025 09:00,26-02-2025 23:00,DELIVERED,9999,,60
357,5404,445,31-05-2022,02-06-2022 00:00,05-06-2022 09:00,,253,76,31
358,4950,877,09-10-2021,11-10-2021 00:00,13-10-2021 08:00,In Transit,-50,,51
359,2826,1183,02-09-2022,03-09-2022 09:00,03-09-2022 16:00,delivered,9999,63,36
35794,1922,1440,14-10-2021,14-10-2021 03:00,15-10-2021 20:00,DELIVERED,,,38
361,2273,1901,14-03-2023,14-03-2023 19:00,16-03-2023 03:00,Delayed,-50,,10
35853,4926,2946,29-08-2024,29-08-2024 09:00,31-08-2024 19:00,,278,,5
363,2153,421,23-12-2023,24-12-2023 06:00,27-12-2023 16:00,,,41,38
364,2230,2272,03-11-2020,04-11-2020 13:00,07-11-2020 11:00,In Transit,,,18
47238,2473,129,13-04-2020,13-04-2020 07:00,16-04-2020 04:00,DELIVERED,9999,28,43
366,5561,1397,17-06-2021,18-06-2021 03:00,21-06-2021 02:00,Delayed,9999,78,17
367,4109,1681,20-10-2020,20-10-2020 08:00,23-10-2020 12:00,In Transit,9999,70,42
368,3563,467,25-08-2022,25-08-2022 21:00,29-08-2022 19:00,In Transit,9999,,3
47485,2095,2324,06-02-2022,07-02-2022 17:00,08-02-2022 22:00,Delayed,9999,,42
14168,2363,2826,05-01-2024,06-01-2024 21:00,09-01-2024 13:00,,219,,44
371,5871,2225,19-03-2021,19-03-2021 18:00,20-03-2021 07:00,Delayed,,,59
372,3188,2030,10-12-2024,11-12-2024 17:00,14-12-2024 02:00,In Transit,,55,36
373,5382,1268,10-04-2021,11-04-2021 10:00,15-04-2021 00:00,In Transit,,60,31
6895,4390,1599,14-06-2021,15-06-2021 04:00,15-06-2021 07:00,Delayed,9999,,1
7563,5258,779,24-10-2021,24-10-2021 06:00,25-10-2021 06:00,Delayed,171,19,26
376,5010,552,10-01-2025,11-01-2025 20:00,13-01-2025 05:00,DELIVERED,9999,,23
49703,3142,2586,08-06-2025,08-06-2025 15:00,08-06-2025 23:00,delivered,,88,15
378,3573,1414,04-12-2022,05-12-2022 13:00,08-12-2022 18:00,In Transit,9999,71,31
379,5937,991,04-12-2021,04-12-2021 05:00,07-12-2021 14:00,delivered,9999,80,16
21548,2389,2190,19-11-2025,20-11-2025 03:00,21-11-2025 13:00,Delivered,,,1
45307,4983,631,21-03-2024,21-03-2024 19:00,22-03-2024 07:00,Delayed,224,54,36
49055,2275,2029,11-11-2021,12-11-2021 03:00,12-11-2021 22:00,Delayed,9999,69,52
383,5320,814,11-04-2022,11-04-2022 02:00,13-04-2022 19:00,Delivered,38,,25
31435,4792,2554,14-08-2023,16-08-2023 00:00,16-08-2023 04:00,In Transit,,42,46
45921,2194,1117,12-05-2020,12-05-2020 11:00,15-05-2020 01:00,,,47,60
20695,3100,2844,04-03-2021,05-03-2021 08:00,09-03-2021 08:00,Delivered,-50,,20
44350,1960,2179,18-11-2022,18-11-2022 04:00,18-11-2022 17:00,Delivered,,,52
388,2562,798,23-07-2022,23-07-2022 08:00,25-07-2022 03:00,In Transit,9999,77,41
43646,3155,2426,26-07-2021,27-07-2021 12:00,30-07-2021 05:00,In Transit,-50,,56
390,3434,1378,28-03-2022,29-03-2022 04:00,29-03-2022 21:00,Delayed,,,46
10408,5689,1280,25-05-2025,26-05-2025 06:00,28-05-2025 09:00,Delivered,,,47
392,2763,1784,19-02-2023,19-02-2023 17:00,21-02-2023 05:00,Delayed,9999,,25
19959,1392,812,30-04-2023,01-05-2023 08:00,03-05-2023 09:00,In Transit,-50,,35
16475,3419,635,14-11-2023,14-11-2023 17:00,17-11-2023 18:00,,270,,37
30063,3849,514,24-06-2024,26-06-2024 00:00,27-06-2024 06:00,Delivered,25,65,2
41040,5846,2188,18-07-2025,19-07-2025 07:00,19-07-2025 15:00,,9999,48,42
27803,3818,2728,13-09-2020,13-09-2020 17:00,15-09-2020 17:00,In Transit,9999,,28
4985,2394,1764,07-02-2021,08-02-2021 11:00,10-02-2021 02:00,delivered,,,36
22821,1295,907,06-03-2024,08-03-2024 00:00,11-03-2024 09:00,In Transit,279,12,41
400,2629,340,20-10-2025,20-10-2025 06:00,22-10-2025 11:00,Delivered,-50,38,52
2695,3480,659,20-02-2022,21-02-2022 02:00,24-02-2022 17:00,DELIVERED,,,33
7909,2375,2324,30-11-2020,30-11-2020 18:00,04-12-2020 10:00,In Transit,,,19
403,1166,499,21-02-2023,21-02-2023 15:00,24-02-2023 00:00,In Transit,15,,7
5750,5621,2777,22-04-2023,22-04-2023 22:00,26-04-2023 11:00,Delayed,264,,57
21884,4116,451,13-03-2025,13-03-2025 20:00,15-03-2025 06:00,In Transit,-50,96,28
406,3692,449,20-04-2021,20-04-2021 07:00,22-04-2021 17:00,In Transit,9999,93,30
407,5499,1197,06-10-2020,07-10-2020 09:00,10-10-2020 00:00,Delivered,9999,,53
408,4310,2163,08-06-2020,09-06-2020 17:00,13-06-2020 12:00,Delivered,3,,7
409,4927,442,10-01-2022,10-01-2022 15:00,13-01-2022 04:00,delivered,-50,1,44
45688,1235,1892,21-07-2020,22-07-2020 00:00,22-07-2020 20:00,Delivered,9999,83,33
411,2168,1845,10-07-2025,10-07-2025 03:00,12-07-2025 08:00,DELIVERED,9999,,29
412,5174,581,08-09-2022,08-09-2022 04:00,10-09-2022 11:00,,-50,,3
49854,2296,1296,29-04-2023,30-04-2023 05:00,01-05-2023 01:00,Delayed,,100,31
414,3307,554,18-11-2021,19-11-2021 23:00,23-11-2021 05:00,DELIVERED,146,55,59
14475,1410,1523,20-03-2025,21-03-2025 03:00,23-03-2025 17:00,DELIVERED,-50,23,17
5447,1189,2598,13-07-2020,14-07-2020 15:00,15-07-2020 16:00,,,9,17
417,2180,1074,15-06-2022,15-06-2022 10:00,17-06-2022 14:00,In Transit,9999,26,13
418,3408,2995,13-07-2020,13-07-2020 05:00,14-07-2020 21:00,Delivered,-50,,22
14740,1365,1269,19-09-2022,19-09-2022 01:00,21-09-2022 10:00,Delivered,-50,33,46
14877,2769,707,24-05-2024,24-05-2024 21:00,26-05-2024 15:00,,43,47,59
29979,4031,1976,06-08-2020,07-08-2020 18:00,11-08-2020 07:00,DELIVERED,9999,,18
422,1932,223,22-01-2021,23-01-2021 16:00,24-01-2021 14:00,Delivered,,,55
49894,3342,766,24-02-2025,25-02-2025 14:00,26-02-2025 12:00,DELIVERED,223,,59
424,2145,762,14-02-2025,15-02-2025 16:00,18-02-2025 23:00,Delivered,-50,21,34
425,3284,743,27-07-2023,27-07-2023 20:00,30-07-2023 09:00,DELIVERED,,45,37
426,3262,291,06-09-2022,07-09-2022 16:00,08-09-2022 18:00,DELIVERED,,76,10
13216,1215,1663,19-08-2020,20-08-2020 09:00,21-08-2020 09:00,Delayed,-50,,39
41247,5421,946,26-12-2020,26-12-2020 08:00,27-12-2020 07:00,,9999,79,46
35565,3476,766,19-09-2024,19-09-2024 11:00,21-09-2024 05:00,Delayed,9999,,4
2625,4707,1321,14-01-2020,15-01-2020 13:00,15-01-2020 20:00,Delayed,-50,55,50
431,1451,2545,03-02-2025,04-02-2025 22:00,08-02-2025 08:00,Delivered,-50,,19
1916,2747,2037,18-05-2023,18-05-2023 16:00,20-05-2023 20:00,,71,,29
30160,3569,1923,08-09-2021,08-09-2021 20:00,10-09-2021 08:00,delivered,-50,,39
434,3106,506,12-01-2022,13-01-2022 03:00,16-01-2022 11:00,delivered,-50,15,49
435,2241,1582,23-11-2020,24-11-2020 05:00,24-11-2020 09:00,,191,,46
37311,3973,1504,18-07-2024,18-07-2024 08:00,22-07-2024 08:00,Delivered,,65,48
37431,2166,2319,07-08-2020,07-08-2020 14:00,08-08-2020 17:00,DELIVERED,51,,59
44252,1116,305,06-10-2024,07-10-2024 10:00,10-10-2024 19:00,Delivered,240,,15
439,4168,965,07-09-2023,08-09-2023 20:00,12-09-2023 00:00,Delayed,,,46
440,5564,1741,08-11-2020,09-11-2020 12:00,13-11-2020 06:00,DELIVERED,146,,44
47866,1392,1854,21-06-2021,21-06-2021 01:00,21-06-2021 11:00,In Transit,,,1
15569,3998,1534,03-07-2021,03-07-2021 05:00,07-07-2021 05:00,In Transit,-50,,42
1912,1373,1917,12-11-2020,13-11-2020 01:00,13-11-2020 17:00,,,,10
10157,3901,1339,14-08-2025,14-08-2025 13:00,18-08-2025 00:00,Delayed,-50,,1
445,1322,130,27-08-2025,28-08-2025 20:00,29-08-2025 15:00,Delivered,,,41
446,2412,1481,06-03-2022,07-03-2022 12:00,10-03-2022 07:00,,82,72,26
22305,5636,1902,08-11-2025,08-11-2025 10:00,10-11-2025 01:00,Delayed,-50,81,48
23604,1896,1496,21-03-2021,22-03-2021 17:00,26-03-2021 15:00,DELIVERED,-50,,8
1185,1797,2682,27-03-2025,27-03-2025 17:00,29-03-2025 00:00,,-50,,44
17754,4448,639,07-08-2021,08-08-2021 05:00,09-08-2021 22:00,In Transit,170,,4
451,2198,279,23-06-2020,23-06-2020 02:00,24-06-2020 15:00,,9999,,55
452,4676,2380,12-03-2021,12-03-2021 23:00,15-03-2021 19:00,In Transit,,,59
453,3196,1130,08-06-2024,09-06-2024 09:00,09-06-2024 19:00,Delivered,241,95,36
16841,4973,2735,02-02-2023,03-02-2023 01:00,05-02-2023 11:00,Delivered,,,24
455,5263,2940,05-03-2023,05-03-2023 20:00,06-03-2023 21:00,In Transit,-50,,26
456,2451,1739,14-07-2020,14-07-2020 22:00,18-07-2020 02:00,Delivered,,,8
457,2249,2944,31-12-2024,01-01-2025 01:00,02-01-2025 23:00,delivered,179,13,22
7642,2512,2773,30-04-2022,30-04-2022 11:00,03-05-2022 08:00,DELIVERED,-50,,54
459,1876,670,18-07-2023,18-07-2023 06:00,19-07-2023 02:00,delivered,116,20,35
31934,2422,1904,25-02-2020,25-02-2020 13:00,25-02-2020 14:00,,,,29
461,2363,1381,30-07-2021,30-07-2021 06:00,31-07-2021 21:00,Delayed,,,49
462,4424,2748,09-12-2021,10-12-2021 07:00,11-12-2021 08:00,delivered,9999,,41
463,4401,2640,05-01-2025,05-01-2025 13:00,07-01-2025 13:00,Delivered,-50,,11
464,5875,1241,19-03-2025,19-03-2025 06:00,20-03-2025 11:00,Delivered,,,58
465,4567,1332,06-10-2022,07-10-2022 00:00,07-10-2022 13:00,Delayed,9999,23,42
10072,4795,2132,22-02-2023,23-02-2023 01:00,24-02-2023 18:00,,9999,,40
22400,3896,2461,02-12-2020,03-12-2020 10:00,06-12-2020 14:00,,-50,,58
39513,3786,1447,30-10-2020,31-10-2020 05:00,01-11-2020 02:00,delivered,,33,36
7877,2839,2888,11-06-2021,12-06-2021 23:00,13-06-2021 08:00,,,99,10
32505,3893,391,17-06-2023,17-06-2023 23:00,20-06-2023 12:00,delivered,,22,23
471,2485,600,30-04-2022,30-04-2022 01:00,03-05-2022 09:00,In Transit,9999,85,48
48139,2500,2153,08-12-2020,09-12-2020 10:00,10-12-2020 15:00,Delayed,-50,,60
473,5219,438,04-11-2024,04-11-2024 07:00,04-11-2024 16:00,,9999,,20
474,1369,553,09-12-2025,10-12-2025 06:00,13-12-2025 17:00,delivered,-50,68,17
475,4250,349,27-07-2021,28-07-2021 06:00,29-07-2021 22:00,In Transit,9999,,34
476,1559,1995,29-01-2023,30-01-2023 20:00,30-01-2023 23:00,,90,,40
41156,1592,2202,01-08-2021,01-08-2021 16:00,03-08-2021 13:00,Delivered,9999,,1
10786,1136,2557,17-08-2024,18-08-2024 02:00,19-08-2024 15:00,delivered,9999,100,52
47109,3744,2188,19-02-2024,19-02-2024 23:00,20-02-2024 13:00,,274,20,59
5518,3459,1245,26-11-2023,26-11-2023 20:00,26-11-2023 22:00,Delivered,-50,,59
24789,4584,241,07-06-2023,08-06-2023 12:00,10-06-2023 20:00,delivered,154,35,36
482,5387,2251,28-03-2023,29-03-2023 13:00,02-04-2023 00:00,DELIVERED,-50,91,33
483,5081,1196,21-10-2025,22-10-2025 11:00,22-10-2025 12:00,DELIVERED,-50,,46
32789,1215,844,19-09-2025,20-09-2025 22:00,24-09-2025 12:00,Delivered,,,60
485,2646,998,09-01-2020,10-01-2020 02:00,12-01-2020 06:00,Delayed,134,,33
486,3894,312,07-08-2022,08-08-2022 01:00,11-08-2022 02:00,In Transit,-50,,48
25449,5866,2907,12-06-2024,13-06-2024 01:00,13-06-2024 08:00,DELIVERED,-50,,52
488,5807,1336,22-07-2024,22-07-2024 19:00,25-07-2024 12:00,delivered,135,,4
489,2751,407,08-07-2021,08-07-2021 07:00,09-07-2021 09:00,In Transit,-50,71,41
490,2744,2512,16-06-2024,16-06-2024 01:00,17-06-2024 18:00,Delayed,9999,24,42
13825,1946,1056,25-04-2023,26-04-2023 03:00,29-04-2023 22:00,In Transit,89,38,4
35214,2150,2713,18-03-2024,18-03-2024 21:00,19-03-2024 13:00,delivered,140,89,51
25693,4261,1784,10-03-2023,11-03-2023 20:00,15-03-2023 15:00,In Transit,21,57,13
43115,4072,2434,23-10-2023,23-10-2023 20:00,26-10-2023 15:00,In Transit,-50,2,40
495,3527,982,17-02-2023,17-02-2023 17:00,19-02-2023 16:00,Delivered,91,89,13
21059,5781,168,08-08-2023,09-08-2023 18:00,10-08-2023 19:00,Delivered,9999,1,57
4005,2770,799,07-03-2025,07-03-2025 18:00,11-03-2025 09:00,delivered,,,5
24606,3244,1187,07-08-2021,08-08-2021 00:00,09-08-2021 20:00,DELIVERED,-50,,4
499,5418,230,26-07-2020,27-07-2020 14:00,30-07-2020 13:00,In Transit,-50,78,8
500,3586,1269,24-01-2025,24-01-2025 17:00,24-01-2025 18:00,,-50,,51
1081,2049,2709,13-09-2023,13-09-2023 21:00,17-09-2023 06:00,,9999,86,49
502,5148,2676,30-09-2022,01-10-2022 12:00,03-10-2022 21:00,DELIVERED,118,84,17
25000,5808,252,03-12-2022,03-12-2022 19:00,07-12-2022 03:00,delivered,26,,3
43905,1675,2685,17-09-2025,18-09-2025 20:00,19-09-2025 10:00,,-50,,45
3098,3199,2714,08-06-2025,09-06-2025 06:00,09-06-2025 14:00,,-50,29,24
506,2387,1675,23-12-2025,23-12-2025 04:00,24-12-2025 19:00,,9999,,7
43792,1895,348,11-03-2020,11-03-2020 11:00,14-03-2020 08:00,Delivered,9999,8,41
508,2677,2574,09-07-2023,10-07-2023 22:00,14-07-2023 15:00,Delayed,,,15
509,2622,547,21-07-2025,21-07-2025 16:00,22-07-2025 09:00,Delivered,9999,40,9
510,4560,2873,04-07-2022,04-07-2022 10:00,07-07-2022 23:00,In Transit,,63,40
511,4260,1117,26-06-2025,27-06-2025 11:00,29-06-2025 23:00,Delayed,,,27
512,3351,533,11-09-2022,12-09-2022 10:00,13-09-2022 22:00,In Transit,9999,,51
15948,2029,1017,24-10-2021,24-10-2021 10:00,26-10-2021 00:00,,210,1,34
514,1015,1292,26-11-2020,27-11-2020 07:00,27-11-2020 12:00,,,54,47
515,2104,361,04-12-2025,05-12-2025 12:00,07-12-2025 07:00,Delayed,,,46
30593,3157,2693,24-11-2020,24-11-2020 13:00,27-11-2020 21:00,DELIVERED,-50,69,25
15699,4539,1286,09-12-2023,10-12-2023 08:00,12-12-2023 23:00,Delivered,30,33,51
518,2629,1566,08-12-2021,08-12-2021 23:00,11-12-2021 14:00,delivered,-50,,23
519,4256,1588,31-10-2025,31-10-2025 06:00,02-11-2025 11:00,delivered,,,42
520,5120,1705,03-09-2020,04-09-2020 06:00,04-09-2020 14:00,In Transit,185,,17
36875,4689,2642,18-07-2022,18-07-2022 23:00,22-07-2022 05:00,In Transit,152,,43
27646,4303,2871,21-10-2025,21-10-2025 10:00,23-10-2025 21:00,Delivered,,,37
523,3728,2545,29-09-2025,29-09-2025 10:00,30-09-2025 00:00,Delayed,100,17,16
524,4515,2274,03-01-2023,03-01-2023 23:00,05-01-2023 19:00,Delayed,,,44
525,4258,1676,04-08-2020,05-08-2020 00:00,07-08-2020 03:00,delivered,9999,,32
526,1033,2437,29-04-2023,29-04-2023 08:00,30-04-2023 08:00,Delayed,9999,,56
527,1481,1282,08-12-2021,09-12-2021 23:00,11-12-2021 04:00,DELIVERED,68,63,18
528,5469,1162,15-12-2023,16-12-2023 00:00,17-12-2023 16:00,delivered,288,78,29
27960,5567,367,25-03-2022,25-03-2022 10:00,26-03-2022 11:00,delivered,-50,77,15
3611,3156,1517,20-05-2025,20-05-2025 02:00,20-05-2025 20:00,In Transit,,,41
5723,5360,2305,30-01-2021,31-01-2021 07:00,04-02-2021 06:00,Delayed,9999,32,46
532,5328,1054,08-12-2024,09-12-2024 10:00,11-12-2024 07:00,In Transit,-50,,42
533,1272,2456,02-11-2022,03-11-2022 03:00,04-11-2022 06:00,DELIVERED,-50,57,16
534,2452,1099,19-11-2025,20-11-2025 21:00,21-11-2025 18:00,,,7,49
17329,5790,1209,07-05-2023,08-05-2023 14:00,12-05-2023 03:00,DELIVERED,9999,,29
45106,4300,2679,04-11-2024,05-11-2024 17:00,05-11-2024 19:00,In Transit,9999,,25
537,2846,1691,25-06-2022,25-06-2022 10:00,26-06-2022 05:00,,-50,,10
14559,2863,1248,20-12-2022,21-12-2022 16:00,22-12-2022 06:00,Delivered,,29,36
27612,1719,905,05-11-2024,06-11-2024 09:00,06-11-2024 21:00,In Transit,-50,43,18
540,5034,1455,06-05-2020,07-05-2020 06:00,10-05-2020 15:00,DELIVERED,,59,33
31834,2862,893,04-01-2024,04-01-2024 16:00,05-01-2024 05:00,Delivered,,7,9
45131,2283,2940,17-10-2020,17-10-2020 20:00,21-10-2020 02:00,Delayed,270,,5
543,3998,1357,21-08-2025,21-08-2025 23:00,24-08-2025 17:00,delivered,-50,,54
29608,2252,1432,03-12-2023,04-12-2023 23:00,07-12-2023 14:00,DELIVERED,,,55
3814,1680,833,20-07-2021,21-07-2021 09:00,24-07-2021 08:00,,9999,95,2
6591,3613,2907,05-08-2022,05-08-2022 18:00,05-08-2022 22:00,delivered,-50,,58
29717,4041,2569,15-12-2023,16-12-2023 18:00,20-12-2023 09:00,Delayed,-50,,15
548,2005,2770,27-02-2020,27-02-2020 06:00,02-03-2020 03:00,In Transit,-50,,16
549,2716,2522,29-05-2021,30-05-2021 00:00,01-06-2021 02:00,Delayed,-50,35,27
11960,4972,2674,05-08-2023,06-08-2023 14:00,09-08-2023 17:00,Delayed,158,,26
551,3767,818,26-05-2021,27-05-2021 13:00,29-05-2021 11:00,,38,30,52
552,2204,2950,05-06-2020,06-06-2020 11:00,07-06-2020 23:00,Delayed,-50,69,17
48212,3162,1628,06-07-2023,07-07-2023 12:00,07-07-2023 21:00,,9999,,36
554,3923,596,03-02-2020,04-02-2020 22:00,07-02-2020 01:00,,239,,55
555,3522,753,10-02-2020,11-02-2020 18:00,13-02-2020 03:00,delivered,9999,16,45
556,1772,612,24-05-2020,25-05-2020 06:00,25-05-2020 13:00,Delayed,22,53,6
19562,2371,646,12-07-2022,12-07-2022 12:00,13-07-2022 19:00,Delivered,-50,,35
2106,1493,2811,24-09-2021,25-09-2021 04:00,28-09-2021 12:00,Delivered,,67,13
48641,3108,2726,16-08-2023,16-08-2023 16:00,16-08-2023 19:00,delivered,59,,55
40856,5660,1186,28-05-2020,28-05-2020 18:00,30-05-2020 00:00,Delayed,9999,49,7
561,2293,595,28-10-2020,29-10-2020 16:00,30-10-2020 16:00,,9999,48,10
562,4931,2276,03-01-2024,05-01-2024 00:00,08-01-2024 02:00,,221,,41
38256,2031,796,15-07-2020,16-07-2020 02:00,17-07-2020 15:00,DELIVERED,189,26,37
564,4361,787,07-09-2021,07-09-2021 06:00,07-09-2021 11:00,DELIVERED,,,49
4085,1406,2509,30-12-2024,30-12-2024 07:00,31-12-2024 18:00,,,58,41
39217,5903,528,21-01-2024,22-01-2024 18:00,24-01-2024 18:00,Delivered,163,,13
21001,4031,1819,27-11-2022,28-11-2022 13:00,01-12-2022 10:00,Delivered,9999,,19
568,5274,1418,18-12-2020,19-12-2020 04:00,20-12-2020 02:00,In Transit,9999,84,3
45362,5095,2776,08-12-2023,08-12-2023 14:00,11-12-2023 04:00,Delivered,-50,49,36
570,4885,1262,05-04-2022,05-04-2022 11:00,08-04-2022 09:00,In Transit,,,55
14382,3677,350,12-05-2025,13-05-2025 21:00,15-05-2025 15:00,DELIVERED,205,,48
41957,4370,159,23-12-2025,23-12-2025 04:00,25-12-2025 15:00,DELIVERED,,,57
573,3814,728,26-07-2021,26-07-2021 18:00,28-07-2021 13:00,Delivered,-50,14,33
11124,1182,2145,19-01-2022,19-01-2022 04:00,21-01-2022 19:00,delivered,,,24
38466,1309,253,26-03-2022,27-03-2022 17:00,27-03-2022 21:00,delivered,9999,58,11
576,3038,749,28-06-2021,29-06-2021 15:00,30-06-2021 22:00,In Transit,9999,,20
577,2053,123,23-07-2023,24-07-2023 09:00,25-07-2023 16:00,,-50,25,57
20720,2153,2869,04-06-2020,05-06-2020 00:00,05-06-2020 18:00,Delayed,9999,,58
5513,3068,773,14-10-2020,15-10-2020 01:00,17-10-2020 13:00,DELIVERED,-50,,25
580,5764,1722,05-03-2023,07-03-2023 00:00,07-03-2023 22:00,,,61,46
26297,2892,1501,27-12-2020,28-12-2020 16:00,28-12-2020 18:00,In Transit,57,,30
33409,1404,266,18-12-2025,18-12-2025 07:00,20-12-2025 12:00,Delivered,9999,,40
22575,5902,2593,25-05-2023,25-05-2023 10:00,28-05-2023 03:00,Delivered,9999,100,52
584,5589,2596,21-06-2020,22-06-2020 16:00,24-06-2020 01:00,delivered,,87,42
