Order_ID,Status,Update_Date,Update_Time
46700,Out for Delivery,2022-04-02,10:57:00
24461,DELIVERED,2022-05-14,20:06:00
94883,In Transit,2020-09-10,16:10:00
81852,Order Placed,2025-06-29,21:08:00
31200,Delivered,2024-02-03,09:55:00
69673,Order Placed,2024-09-23,20:50:00
86006,Order Placed,2021-12-26,05:00:00
23641,Delivered,2025-07-01,17:02:00
23900,Out for Delivery,2025-05-02,08:02:00
60204,Dispatched,2023-09-17,11:16:00
53710,DELIVERED,2023-03-31,14:59:00
23600,Order Placed,2022-01-27,02:31:00
33481,In Transit,2024-10-02,09:46:00
45054,Delivered,2021-05-17,07:30:00
46538,In Transit,2022-04-10,18:46:00
29770,Order Placed,2020-02-04,18:48:00
29663,Dispatched,2023-11-21,22:12:00
5275,Out for Delivery,2024-05-08,01:02:00
8920,DELIVERED,2025-04-26,14:52:00
89023,Dispatched,2021-05-25,02:40:00
11296,in transit,2022-03-11,02:44:00
10593,Dispatched,2023-07-29,03:12:00
72586,DELIVERED,2024-06-22,18:24:00
67445,in transit,2022-01-04,18:24:00
42786,Out for Delivery,2025-06-04,17:11:00
44554,order placed,2020-12-05,05:15:00
11302,Out for Delivery,2020-12-12,18:24:00
81917,In Transit,2022-11-06,01:14:00
99730,Delayed,2020-09-22,04:34:00
5343,in transit,2023-05-26,03:46:00
91412,Delayed,2023-12-31,06:54:00
94724,In Transit,2021-06-04,05:07:00
31322,Order Placed,2020-01-13,12:57:00
36806,order placed,2023-08-18,21:52:00
22948,Out for Delivery,2021-12-27,14:10:00
29509,Dispatched,2020-09-01,00:11:00
96470,Delayed,2021-10-30,05:05:00
38571,order placed,2025-03-23,18:48:00
31694,in transit,2024-06-04,20:26:00
35851,Delayed,2025-10-21,16:56:00
28446,Dispatched,2023-11-30,23:47:00
26450,Order Placed,2021-06-11,08:57:00
69920,In Transit,2023-11-24,01:39:00
32318,Out for Delivery,2020-03-05,09:48:00
32834,Dispatched,2024-05-08,08:23:00
58799,In Transit,2023-06-16,14:08:00
3773,in transit,2021-04-06,14:32:00
66585,order placed,2020-11-09,08:54:00
12670,Out for Delivery,2025-03-08,07:21:00
41978,in transit,2020-04-28,05:36:00
47743,Order Placed,2020-08-28,12:33:00
50390,Order Placed,2020-07-19,18:19:00
65800,Delivered,2025-01-04,01:10:00
85424,Order Placed,2025-10-19,19:41:00
80913,DELIVERED,2022-02-08,18:52:00
85465,Out for Delivery,2024-09-12,04:26:00
80675,Delivered,2025-01-22,22:16:00
93730,Delayed,2024-05-06,09:18:00
66840,Delayed,2021-11-17,10:27:00
66445,Out for Delivery,2025-01-25,00:10:00
57766,DELIVERED,2020-02-11,16:50:00
56524,order placed,2023-02-17,04:43:00
99602,Delivered,2023-03-22,07:58:00
52321,order placed,2020-05-03,13:02:00
77864,in transit,2023-10-09,19:31:00
49126,in transit,2023-01-28,08:46:00
87302,DELIVERED,2021-11-19,01:14:00
6636,Delivered,2024-11-15,07:34:00
64142,Delayed,2023-06-03,02:44:00
90688,Delayed,2020-05-24,05:27:00
1318,order placed,2020-06-20,19:57:00
74505,Delivered,2023-06-14,16:34:00
96187,Out for Delivery,2023-01-07,03:56:00
24887,Delayed,2025-10-29,03:06:00
20563,in transit,2023-05-08,11:36:00
31951,Dispatched,2022-10-08,11:14:00
9115,Delayed,2020-06-27,22:52:00
78948,in transit,2022-11-18,13:22:00
83323,DELIVERED,2025-03-03,06:50:00
8660,Dispatched,2024-08-09,09:03:00
17153,DELIVERED,2023-12-31,23:56:00
97114,Delayed,2024-07-09,20:54:00
75046,Delayed,2022-11-15,00:06:00
68547,Out for Delivery,2023-03-02,19:44:00
31794,DELIVERED,2021-11-21,06:50:00
52942,Out for Delivery,2025-07-14,22:07:00
35922,Delivered,2022-07-08,06:39:00
30849,Delayed,2022-10-22,13:50:00
32164,Delayed,2024-11-19,03:10:00
81774,in transit,2022-05-18,21:25:00
44453,Dispatched,2020-04-22,23:20:00
10009,DELIVERED,2021-08-28,19:36:00
42655,Delivered,2024-01-16,19:18:00
92737,Delivered,2024-09-14,03:46:00
23768,In Transit,2020-01-12,14:17:00
42191,In Transit,2023-10-07,15:21:00
77752,Delivered,2023-01-04,00:54:00
36384,DELIVERED,2020-10-19,11:40:00
69395,In Transit,2020-03-04,10:47:00
44527,Delayed,2020-12-13,16:01:00
34093,in transit,2021-07-25,16:20:00
93093,Dispatched,2022-07-04,19:18:00
69065,DELIVERED,2023-09-22,05:39:00
28159,order placed,2020-11-15,07:11:00
85520,Delayed,2022-12-03,15:01:00
77617,Order Placed,2022-06-30,19:33:00
78619,Delivered,2025-10-10,00:09:00
79171,Order Placed,2021-07-29,20:14:00
84768,in transit,2025-11-21,08:26:00
78320,Dispatched,2022-06-25,15:53:00
43397,DELIVERED,2025-10-22,23:22:00
92569,in transit,2024-05-23,04:34:00
41232,Delivered,2023-06-15,12:37:00
43460,Dispatched,2024-08-08,16:16:00
38693,Order Placed,2025-07-07,08:14:00
6642,In Transit,2023-03-07,05:34:00
13516,order placed,2023-06-26,18:19:00
88601,Order Placed,2025-02-27,22:20:00
14740,In Transit,2022-03-17,22:58:00
74402,Delayed,2020-11-15,07:54:00
45403,order placed,2020-01-27,22:26:00
39350,Out for Delivery,2025-07-30,13:26:00
95768,order placed,2024-01-10,18:52:00
17520,In Transit,2020-08-21,13:12:00
85107,order placed,2022-05-28,12:06:00
84767,in transit,2022-05-01,14:02:00
11912,order placed,2025-06-09,01:34:00
76426,Dispatched,2021-05-19,22:05:00
86587,DELIVERED,2023-04-10,18:38:00
22983,Dispatched,2020-06-29,21:26:00
94345,order placed,2020-01-04,13:15:00
1646,Delayed,2025-07-27,14:29:00
36594,in transit,2022-01-27,01:22:00
67822,In Transit,2021-01-16,17:40:00
12862,Delayed,2021-09-23,13:42:00
86198,order placed,2020-11-18,23:00:00
78666,DELIVERED,2021-06-15,05:33:00
30105,Out for Delivery,2024-10-09,03:46:00
43318,Out for Delivery,2025-11-08,02:27:00
79541,in transit,2021-06-15,06:46:00
39449,Delivered,2021-06-12,16:39:00
90691,Delayed,2020-08-04,21:58:00
89462,In Transit,2024-08-02,22:17:00
99625,In Transit,2024-04-17,22:47:00
9653,DELIVERED,2022-04-04,00:25:00
89078,In Transit,2020-12-08,05:54:00
39541,in transit,2022-11-30,17:14:00
53383,Dispatched,2021-11-04,15:07:00
27187,order placed,2024-02-20,01:50:00
85645,Out for Delivery,2020-09-03,01:15:00
80554,DELIVERED,2020-01-29,23:08:00
17995,DELIVERED,2022-12-11,00:03:00
15217,Delayed,2022-09-09,22:46:00
82788,Delivered,2022-01-16,02:24:00
52343,Delayed,2020-11-08,06:07:00
40170,Order Placed,2023-08-13,10:33:00
91810,Out for Delivery,2025-09-05,16:17:00
84236,Order Placed,2023-01-25,14:29:00
14734,Order Placed,2023-05-31,04:38:00
64526,Delayed,2021-03-06,08:58:00
22062,Dispatched,2023-07-02,16:46:00
89380,Order Placed,2022-11-04,12:30:00
42660,Order Placed,2024-02-13,02:17:00
73059,Delayed,2023-10-26,20:30:00
18638,Delayed,2024-08-28,09:36:00
73533,Dispatched,2021-06-26,14:11:00
72718,in transit,2022-07-10,14:49:00
1646,Order Placed,2023-08-03,07:07:00
30804,Order Placed,2020-09-04,02:34:00
33902,order placed,2022-10-30,21:57:00
25360,in transit,2021-04-23,01:17:00
55000,In Transit,2023-03-06,16:16:00
22913,Order Placed,2020-12-21,02:25:00
45240,Dispatched,2021-06-14,11:34:00
43761,Delayed,2025-08-14,15:54:00
54086,Delayed,2025-09-24,15:43:00
27064,in transit,2025-10-06,21:09:00
9606,DELIVERED,2022-06-21,09:25:00
82969,Delayed,2020-11-04,21:55:00
12400,Out for Delivery,2024-07-06,09:16:00
46491,in transit,2024-08-09,18:50:00
97067,Dispatched,2021-12-31,10:55:00
89889,In Transit,2022-01-03,18:32:00
14535,order placed,2022-05-10,03:39:00
4804,in transit,2025-05-09,08:55:00
31414,DELIVERED,2022-06-24,09:43:00
96990,In Transit,2021-04-15,13:17:00
85867,in transit,2022-06-04,12:37:00
68494,Dispatched,2022-10-27,02:55:00
74749,in transit,2022-12-01,13:18:00
51283,In Transit,2021-04-14,04:49:00
95282,Order Placed,2023-01-18,06:23:00
87644,Delivered,2025-05-09,13:54:00
9526,in transit,2025-11-23,17:40:00
48388,Delivered,2022-07-13,10:42:00
74514,Order Placed,2020-04-18,16:32:00
18667,in transit,2021-08-02,08:17:00
64329,Order Placed,2025-10-21,16:28:00
75843,Dispatched,2021-06-02,03:42:00
93754,in transit,2020-11-10,10:58:00
41310,DELIVERED,2021-07-08,22:30:00
63758,Delayed,2024-09-03,09:26:00
43955,Out for Delivery,2021-06-18,18:01:00
70596,Delivered,2021-01-03,01:18:00
43905,Order Placed,2020-10-20,05:18:00
41620,Out for Delivery,2023-03-26,13:59:00
5634,In Transit,2022-05-29,16:09:00
20890,Out for Delivery,2020-05-24,22:38:00
11808,Delayed,2023-12-24,06:51:00
37405,in transit,2024-04-13,09:22:00
28897,Out for Delivery,2023-04-26,20:22:00
18234,Delayed,2020-08-11,10:05:00
22529,Delayed,2023-05-21,16:16:00
35481,order placed,2020-08-27,12:50:00
35343,Order Placed,2022-08-14,14:00:00
90540,Delayed,2024-01-10,22:29:00
1950,in transit,2021-09-01,09:14:00
36957,In Transit,2024-12-10,15:28:00
5140,DELIVERED,2021-06-02,04:47:00
24281,Out for Delivery,2023-05-26,14:10:00
20941,in transit,2023-07-22,03:24:00
32913,In Transit,2022-07-06,09:21:00
84494,Order Placed,2021-01-29,22:55:00
12730,Dispatched,2024-03-18,11:06:00
78420,order placed,2025-04-25,00:26:00
85836,In Transit,2024-04-27,19:33:00
54140,order placed,2022-03-05,10:11:00
62861,Order Placed,2022-03-01,04:42:00
59213,Out for Delivery,2024-08-21,09:13:00
12287,Order Placed,2024-06-07,16:18:00
16588,in transit,2025-09-17,23:58:00
31401,Dispatched,2022-11-26,15:07:00
52707,Delivered,2022-01-02,06:05:00
76658,order placed,2023-04-10,03:59:00
22484,In Transit,2022-08-08,11:01:00
72759,Delayed,2023-05-27,15:25:00
87774,in transit,2020-03-07,23:24:00
87389,Out for Delivery,2022-08-21,02:50:00
56741,Delayed,2020-10-17,21:27:00
91930,DELIVERED,2022-08-04,09:23:00
5245,Out for Delivery,2022-02-03,05:09:00
95651,Order Placed,2023-07-15,17:15:00
5705,order placed,2020-12-21,13:29:00
18004,Delivered,2023-07-18,08:32:00
54063,Delivered,2025-02-06,00:42:00
86601,In Transit,2021-01-29,07:07:00
15992,Order Placed,2024-08-01,04:25:00
79531,order placed,2021-09-08,01:09:00
83171,order placed,2024-03-16,21:42:00
30221,Order Placed,2021-04-23,09:21:00
42362,Dispatched,2023-03-18,03:11:00
25799,order placed,2020-03-08,14:13:00
99747,Order Placed,2022-03-05,06:21:00
44310,Delivered,2023-05-22,09:55:00
46006,DELIVERED,2021-04-21,20:42:00
75219,order placed,2025-07-19,12:14:00
50656,Delivered,2023-01-16,03:24:00
20144,DELIVERED,2023-10-23,21:03:00
13870,DELIVERED,2022-08-24,19:37:00
19240,Delayed,2023-06-14,21:31:00
42688,Dispatched,2020-02-21,01:32:00
62681,order placed,2021-03-06,07:52:00
26056,order placed,2024-07-24,14:37:00
66730,Out for Delivery,2025-09-08,02:12:00
32948,In Transit,2024-05-23,18:48:00
3311,Delivered,2021-05-17,13:45:00
62985,Delayed,2024-01-29,02:23:00
18281,In Transit,2022-08-18,01:52:00
19083,Dispatched,2024-09-25,06:56:00
51488,Delayed,2022-01-01,05:46:00
62224,in transit,2025-01-16,04:15:00
91369,order placed,2021-08-03,16:35:00
68944,in transit,2020-08-29,15:35:00
84128,in transit,2022-08-25,06:34:00
91092,Delivered,2023-07-21,05:45:00
61238,Order Placed,2025-07-07,06:08:00
98511,DELIVERED,2024-11-30,03:42:00
39617,Dispatched,2020-09-08,08:54:00
68651,Out for Delivery,2023-05-14,23:44:00
9112,Order Placed,2025-10-17,01:21:00
13154,in transit,2021-10-05,13:44:00
56020,Delivered,2022-02-13,19:03:00
69149,DELIVERED,2020-06-12,18:36:00
10059,Out for Delivery,2020-05-14,04:57:00
40489,DELIVERED,2020-04-09,15:52:00
9630,Order Placed,2021-02-06,05:44:00
66714,Out for Delivery,2024-04-12,20:04:00
52629,Delayed,2020-06-28,10:53:00
97222,Delayed,2025-11-25,23:19:00
68759,DELIVERED,2024-04-25,23:14:00
32694,Dispatched,2023-09-27,06:08:00
74837,in transit,2021-04-16,10:29:00
25198,order placed,2022-05-29,02:19:00
68472,Out for Delivery,2025-01-04,04:54:00
94055,Delayed,2024-03-23,02:43:00
38699,Delivered,2023-08-16,20:05:00
61596,DELIVERED,2025-05-17,04:08:00
59814,Order Placed,2024-06-02,04:33:00
99998,Out for Delivery,2025-11-21,14:14:00
25296,DELIVERED,2023-03-23,03:58:00
60636,In Transit,2025-09-15,04:18:00
60173,In Transit,2020-06-16,10:09:00
30687,order placed,2023-12-27,15:36:00
86595,In Transit,2023-06-09,06:48:00
98687,Delayed,2021-03-14,17:06:00
11842,Dispatched,2022-08-16,21:04:00
70689,Delivered,2025-08-25,18:46:00
58862,In Transit,2025-11-02,19:45:00
25053,DELIVERED,2022-05-24,06:52:00
73961,Delivered,2021-10-07,22:06:00
29944,Order Placed,2022-01-28,13:23:00
65080,In Transit,2024-08-02,09:08:00
13265,Order Placed,2024-09-24,22:39:00
54544,Order Placed,2020-11-14,00:12:00
14543,Delivered,2022-05-09,23:23:00
29315,In Transit,2022-02-23,16:18:00
60009,Delayed,2024-02-17,11:21:00
65764,In Transit,2023-04-07,15:11:00
38165,Delayed,2021-02-14,11:53:00
70611,Delivered,2023-02-11,15:17:00
29015,order placed,2022-06-25,14:50:00
81724,in transit,2021-08-16,22:24:00
90840,DELIVERED,2023-06-27,15:56:00
2403,in transit,2023-01-30,01:03:00
74762,DELIVERED,2020-08-23,11:56:00
37565,Out for Delivery,2022-07-23,19:08:00
67054,Out for Delivery,2022-11-08,21:24:00
95576,Delayed,2021-04-23,19:53:00
49533,Order Placed,2025-10-12,23:15:00
8158,Out for Delivery,2024-11-05,22:19:00
73917,In Transit,2021-05-26,20:16:00
65872,DELIVERED,2020-10-09,21:54:00
1890,DELIVERED,2025-02-21,05:30:00
27636,order placed,2020-05-25,10:42:00
41045,Delayed,2024-04-10,08:17:00
80783,Delayed,2020-02-04,05:16:00
3187,order placed,2022-01-22,06:31:00
16629,order placed,2023-10-13,03:02:00
23054,Out for Delivery,2023-06-21,03:45:00
46863,Order Placed,2024-05-08,19:58:00
14732,In Transit,2021-12-18,08:50:00
59527,Order Placed,2020-03-20,12:54:00
54342,In Transit,2023-04-27,08:48:00
34949,DELIVERED,2020-01-03,10:54:00
80523,order placed,2020-10-06,11:23:00
7172,DELIVERED,2024-11-25,09:38:00
67413,DELIVERED,2023-03-04,01:01:00
67051,in transit,2024-06-18,02:08:00
754,Delayed,2020-11-10,22:08:00
58892,in transit,2020-06-13,18:06:00
29621,Delayed,2020-06-18,11:10:00
97047,Out for Delivery,2021-05-15,09:53:00
37692,Delayed,2021-07-25,20:02:00
78426,Delayed,2021-02-03,22:09:00
79409,order placed,2020-06-18,09:40:00
96079,in transit,2020-11-23,01:29:00
54891,DELIVERED,2021-11-15,03:39:00
1672,Order Placed,2021-10-08,09:51:00
39319,Out for Delivery,2025-09-04,04:01:00
67900,Dispatched,2020-12-13,23:51:00
60438,Dispatched,2023-07-11,03:55:00
47134,Out for Delivery,2021-10-03,10:27:00
78247,Delivered,2024-12-10,03:17:00
19846,Delayed,2020-02-15,00:35:00
65839,In Transit,2022-02-19,15:53:00
23213,Delivered,2023-08-20,02:01:00
98675,In Transit,2023-12-12,23:03:00
47634,In Transit,2025-03-26,01:41:00
39165,in transit,2023-11-01,14:31:00
263,order placed,2025-07-01,20:15:00
20854,in transit,2023-07-06,13:43:00
24742,in transit,2020-03-17,03:00:00
13633,Order Placed,2022-06-15,23:22:00
86075,In Transit,2023-07-29,01:06:00
48666,Delivered,2024-10-11,08:03:00
18574,Order Placed,2024-02-28,14:29:00
78781,in transit,2021-01-15,10:52:00
18373,Dispatched,2023-10-01,08:47:00
35637,order placed,2021-08-29,15:59:00
55620,Dispatched,2020-11-02,17:07:00
67722,Delivered,2025-02-10,04:45:00
73157,Delayed,2023-05-14,13:22:00
94061,In Transit,2022-11-13,11:22:00
1233,Delayed,2023-03-02,12:51:00
7850,In Transit,2020-02-03,08:42:00
60477,Dispatched,2025-06-18,19:54:00
79284,Delayed,2023-06-23,07:18:00
44035,in transit,2022-08-03,15:25:00
30742,Delayed,2024-07-21,08:18:00
30336,Delivered,2021-11-17,13:39:00
16395,in transit,2022-12-20,14:16:00
3173,order placed,2022-01-30,10:54:00
64711,Delayed,2020-12-10,14:20:00
58026,Dispatched,2024-10-29,21:43:00
52799,in transit,2025-03-12,15:44:00
31498,Out for Delivery,2020-01-02,11:05:00
60693,Delayed,2023-11-27,11:25:00
48868,DELIVERED,2021-09-28,01:57:00
81725,Dispatched,2022-03-27,03:21:00
8438,In Transit,2025-09-18,09:02:00
47796,in transit,2021-07-21,17:43:00
93900,Dispatched,2020-12-13,02:12:00
72518,Order Placed,2023-05-25,04:48:00
77262,In Transit,2024-03-05,20:57:00
12139,order placed,2020-06-01,23:49:00
6403,in transit,2022-12-02,21:56:00
22150,Order Placed,2020-05-27,06:03:00
3500,order placed,2021-07-27,15:26:00
11784,in transit,2022-10-23,16:08:00
68826,Dispatched,2024-10-17,05:07:00
44806,Dispatched,2020-01-29,17:54:00
25060,in transit,2023-05-24,19:45:00
14114,Delayed,2024-12-03,05:41:00
26199,in transit,2023-12-24,15:39:00
32460,In Transit,2022-05-25,03:38:00
78588,Delivered,2025-09-05,00:28:00
62154,order placed,2025-04-11,19:45:00
14372,In Transit,2025-05-23,23:43:00
52374,In Transit,2021-04-29,15:11:00
72817,DELIVERED,2023-08-31,01:43:00
18869,Out for Delivery,2024-10-12,01:55:00
45710,Delayed,2022-01-25,17:57:00
71861,Out for Delivery,2024-11-30,07:23:00
80166,In Transit,2021-06-05,14:40:00
15217,Order Placed,2020-09-05,06:26:00
11792,DELIVERED,2025-10-25,21:18:00
77325,Delivered,2020-02-02,00:13:00
86529,order placed,2022-12-16,15:46:00
78282,Out for Delivery,2021-11-14,16:06:00
28656,Out for Delivery,2020-08-31,10:08:00
3430,Dispatched,2020-12-17,07:47:00
2928,In Transit,2025-12-03,03:08:00
37469,Dispatched,2021-08-11,03:25:00
984,Order Placed,2025-11-18,14:07:00
73275,Delivered,2021-07-17,13:21:00
73601,Out for Delivery,2020-03-04,04:05:00
16544,Out for Delivery,2020-11-30,02:27:00
39416,Dispatched,2021-11-04,19:30:00
10170,In Transit,2025-03-07,17:27:00
45606,Out for Delivery,2021-12-08,13:35:00
21249,Order Placed,2020-04-02,19:20:00
55653,Delivered,2020-06-15,06:47:00
90386,Delivered,2020-12-23,14:00:00
78480,Delivered,2024-12-04,21:16:00
55807,Out for Delivery,2025-03-15,19:37:00
7180,In Transit,2023-03-21,14:30:00
66227,DELIVERED,2023-07-20,23:13:00
26268,Dispatched,2022-02-19,04:42:00
69293,Dispatched,2020-09-19,21:46:00
28328,Dispatched,2025-01-10,05:50:00
54216,in transit,2020-12-17,07:51:00
57880,Delayed,2021-03-28,00:02:00
35008,In Transit,2024-09-04,21:15:00
15016,order placed,2020-05-17,17:54:00
66783,Delayed,2020-02-08,18:25:00
58137,order placed,2025-06-12,18:45:00
98776,Order Placed,2025-02-17,10:47:00
83954,Order Placed,2023-08-02,04:57:00
45924,Dispatched,2025-10-07,03:31:00
57171,Order Placed,2020-11-03,21:43:00
37357,DELIVERED,2023-05-17,08:01:00
3863,Dispatched,2020-12-16,14:56:00
8209,Dispatched,2021-01-21,21:37:00
26592,Out for Delivery,2020-11-10,04:09:00
67464,Delayed,2022-04-04,10:19:00
66346,In Transit,2025-04-02,04:43:00
30336,Out for Delivery,2024-05-28,00:09:00
93317,DELIVERED,2021-02-12,02:23:00
73104,Delivered,2022-09-30,21:47:00
34865,order placed,2023-02-03,11:55:00
82453,Dispatched,2024-12-30,15:47:00
76731,Order Placed,2025-08-02,14:39:00
90352,Dispatched,2023-10-08,09:37:00
6813,in transit,2025-09-03,21:30:00
21347,Delivered,2024-06-04,16:11:00
69757,DELIVERED,2023-11-17,10:38:00
64890,in transit,2025-01-26,00:44:00
46020,Delivered,2020-09-30,20:36:00
58200,Order Placed,2021-12-11,01:16:00
90277,Out for Delivery,2021-09-23,20:59:00
73875,Delayed,2025-03-17,23:31:00
41825,Order Placed,2023-12-03,10:39:00
90298,in transit,2023-03-10,20:08:00
96158,Out for Delivery,2021-04-01,13:17:00
63298,in transit,2024-02-03,21:04:00
63338,in transit,2021-01-13,17:37:00
22890,Out for Delivery,2020-12-12,02:19:00
98509,Dispatched,2020-12-25,23:08:00
68778,DELIVERED,2021-04-25,01:06:00
20679,Delayed,2022-04-16,08:00:00
12854,order placed,2025-05-05,18:37:00
30457,In Transit,2020-02-16,09:33:00
33678,Out for Delivery,2023-07-25,20:16:00
3604,DELIVERED,2025-09-17,19:13:00
1155,Out for Delivery,2022-09-28,13:05:00
60447,Out for Delivery,2020-10-12,06:08:00
99080,Out for Delivery,2023-08-08,01:44:00
89359,Delayed,2021-12-11,08:05:00
68934,In Transit,2023-03-21,06:56:00
12738,Delayed,2025-03-03,02:57:00
36005,Dispatched,2025-06-07,01:41:00
52914,Delayed,2021-12-29,18:23:00
29741,Delayed,2021-12-07,13:25:00
97109,Dispatched,2022-12-03,21:47:00
17567,Out for Delivery,2022-01-08,07:33:00
29772,Out for Delivery,2022-09-16,07:44:00
53385,In Transit,2022-08-23,08:51:00
87060,Delayed,2022-06-18,09:21:00
75289,DELIVERED,2021-06-24,11:42:00
82176,Delayed,2020-08-07,00:30:00
92984,Delivered,2024-06-23,18:57:00
6238,Delayed,2021-12-26,11:09:00
56626,Delivered,2020-07-20,07:48:00
84172,Delayed,2022-11-12,17:58:00
65033,Dispatched,2020-02-12,08:04:00
45694,In Transit,2024-12-06,00:01:00
16485,Delivered,2020-08-10,17:56:00
88415,In Transit,2021-03-25,01:29:00
99822,In Transit,2020-06-08,07:25:00
52322,In Transit,2020-07-23,02:18:00
30221,order placed,2020-07-02,07:58:00
38501,order placed,2023-12-30,06:41:00
